,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50,1695809893768,0.22265625,0.7441406,-0.22265625,22.09375,-79.125,34.28125,0.0,0.0,0.0
51,1695809893796,0.15234375,0.5917969,-0.23828125,-12.9375,-68.125,30.75,0.0,0.0,0.0
52,1695809893857,0.11425781,0.5957031,-0.1640625,-10.625,-51.46875,20.5625,0.0,0.0,0.0
53,1695809893886,0.15917969,0.5136719,-0.16894531,-29.3125,-26.28125,14.5625,0.0,0.0,0.0
54,1695809893916,0.22949219,0.74121094,-0.46191406,-64.40625,-11.0,10.0,0.0,0.0,0.0
55,1695809894008,0.3779297,1.0761719,-0.54296875,-24.46875,-31.9375,22.25,0.0,0.0,0.0
56,1695809894010,0.515625,0.9042969,-0.62597656,6.59375,-67.09375,34.71875,0.0,0.0,0.0
57,1695809894036,0.3955078,0.5419922,-0.3515625,33.03125,-80.03125,56.3125,0.0,0.0,0.0
58,1695809894096,0.22558594,1.1435547,-0.21191406,26.25,-80.96875,83.40625,0.0,0.0,0.0
59,1695809894126,0.5019531,1.2294922,-0.45898438,23.6875,-100.3125,45.09375,0.0,0.0,0.0
60,1695809894157,0.076171875,0.33007812,-0.4736328,43.09375,-183.25,-6.84375,0.0,0.0,0.0
61,1695809894216,0.3828125,1.0058594,-0.19921875,41.6875,-52.5625,61.4375,-21.625,33.1875,-158.625
62,1695809894265,0.22363281,1.015625,-0.39453125,24.40625,-37.375,27.125,0.0,0.0,0.0
63,1695809894282,0.5175781,0.7949219,-0.4736328,8.0,-14.3125,33.1875,0.0,0.0,0.0
64,1695809894336,0.23828125,0.7236328,-0.47460938,-3.0,-20.09375,34.84375,0.0,0.0,0.0
65,1695809894367,0.45898438,0.8066406,-0.6064453,0.65625,-25.09375,38.75,0.0,0.0,0.0
66,1695809894396,0.39648438,0.6142578,-0.6464844,-16.0625,-28.53125,50.5625,0.0,0.0,0.0
67,1695809894457,0.35839844,0.6777344,-0.6074219,11.96875,-42.5625,44.21875,0.0,0.0,0.0
68,1695809894486,0.24316406,0.578125,-0.59375,7.375,-7.28125,28.71875,0.0,0.0,0.0
69,1695809894516,0.48339844,0.5,-0.5058594,16.28125,8.21875,14.75,0.0,0.0,0.0
70,1695809894576,0.34960938,0.3876953,-0.48046875,19.65625,-1.4375,6.625,0.0,0.0,0.0
71,1695809894607,0.390625,0.49414062,-0.5683594,40.84375,0.71875,1.0625,0.0,0.0,0.0
72,1695809894637,0.51171875,0.48535156,-0.5625,36.0625,6.4375,6.21875,0.0,0.0,0.0
73,1695809894696,0.38671875,0.4326172,-0.6357422,34.84375,-7.96875,14.375,0.0,0.0,0.0
74,1695809894726,0.4013672,0.5576172,-0.6503906,39.625,0.84375,18.78125,-16.5,28.375,-161.75
75,1695809894757,0.35546875,0.58203125,-0.7451172,34.5,-9.4375,15.96875,0.0,0.0,0.0
76,1695809894816,0.4814453,0.5410156,-0.8017578,35.53125,2.78125,18.40625,0.0,0.0,0.0
77,1695809894846,0.41015625,0.5839844,-0.8515625,26.3125,-13.15625,14.3125,0.0,0.0,0.0
78,1695809894876,0.43652344,0.56347656,-0.8515625,28.125,-10.46875,10.84375,0.0,0.0,0.0
79,1695809894936,0.4482422,0.5234375,-0.85839844,23.125,-10.9375,10.46875,0.0,0.0,0.0
80,1695809894967,0.4423828,0.5966797,-0.8876953,27.46875,-18.625,9.9375,0.0,0.0,0.0
81,1695809894996,0.4482422,0.55371094,-0.92285156,22.71875,-15.53125,7.96875,0.0,0.0,0.0
82,1695809895056,0.4560547,0.53808594,-0.9121094,12.625,-12.46875,9.6875,0.0,0.0,0.0
83,1695809895085,0.35253906,0.63183594,-1.0107422,10.6875,-8.875,10.71875,0.0,0.0,0.0
84,1695809895117,0.4267578,0.5097656,-0.9316406,13.4375,-1.0,9.5,0.0,0.0,0.0
85,1695809895175,0.41015625,0.4970703,-0.9316406,2.5625,-3.25,6.375,0.0,0.0,0.0
86,1695809895206,0.38964844,0.5214844,-0.9199219,-4.75,-4.84375,3.8125,-20.6875,21.1875,-166.25
87,1695809895236,0.4140625,0.50097656,-0.93066406,-12.21875,0.53125,1.5,0.0,0.0,0.0
88,1695809895296,0.42871094,0.4658203,-0.97265625,-16.0,0.40625,0.40625,0.0,0.0,0.0
89,1695809895326,0.41308594,0.49316406,-0.9511719,-23.25,-0.6875,0.71875,0.0,0.0,0.0
90,1695809895356,0.42382812,0.48242188,-0.96191406,-26.4375,0.78125,1.9375,0.0,0.0,0.0
91,1695809895416,0.4169922,0.47851562,-0.8720703,-34.78125,2.53125,-1.25,0.0,0.0,0.0
92,1695809895446,0.40039062,0.5234375,-0.8613281,-34.84375,4.0625,-3.625,0.0,0.0,0.0
93,1695809895476,0.4189453,0.57128906,-0.85253906,-35.21875,-1.4375,-6.75,0.0,0.0,0.0
94,1695809895536,0.39746094,0.56933594,-0.77734375,-48.34375,3.09375,-10.59375,0.0,0.0,0.0
95,1695809895566,0.42285156,0.6035156,-0.78515625,-43.9375,0.28125,-12.34375,0.0,0.0,0.0
96,1695809895596,0.43066406,0.5878906,-0.80859375,-46.875,2.65625,-13.3125,0.0,0.0,0.0
97,1695809895656,0.4404297,0.53125,-0.7470703,-47.25,7.71875,-9.0625,0.0,0.0,0.0
98,1695809895686,0.42578125,0.6015625,-0.7734375,-51.875,2.1875,-4.0625,0.0,0.0,0.0
99,1695809895716,0.4033203,0.66308594,-0.70996094,-60.90625,4.1875,0.59375,-21.3125,31.0625,-159.9375
100,1695809895778,0.4638672,0.64160156,-0.72558594,-66.96875,2.90625,5.71875,0.0,0.0,0.0
101,1695809895806,0.41015625,0.76464844,-0.70703125,-68.125,0.15625,13.03125,0.0,0.0,0.0
102,1695809895837,0.4580078,0.64453125,-0.5761719,-67.5,-15.46875,13.21875,0.0,0.0,0.0
103,1695809895896,0.3642578,0.6347656,-0.5253906,-76.34375,-19.75,13.53125,0.0,0.0,0.0
