,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695772210248,-0.50146484,0.12689209,0.9828491,-4.296875,-17.671875,2.015625
1,1695772210288,-0.43359375,0.1149292,0.9850464,-2.890625,6.453125,-1.84375
2,1695772210318,-0.39233398,0.097839355,0.99871826,1.46875,7.375,0.359375
3,1695772210362,-0.42382812,0.05609131,1.0097046,-5.921875,-0.15625,-0.671875
4,1695772210409,-0.4675293,0.0446167,0.96868896,-7.75,7.296875,-1.578125
5,1695772210437,-0.43945312,0.08050537,1.0031128,-7.703125,7.75,-2.140625
6,1695772210482,-0.45141602,0.116882324,1.0348511,-2.703125,6.109375,-0.875
7,1695772210512,-0.41137695,0.14520264,1.0062866,0.984375,0.59375,-0.171875
8,1695772210557,-0.4099121,0.16668701,0.9647827,1.515625,1.09375,-0.09375
9,1695772210602,-0.41235352,0.15228271,0.9994507,0.703125,3.078125,-0.234375
10,1695772210632,-0.40795898,0.11395264,1.0031128,2.21875,2.625,0.125
11,1695772210677,-0.4050293,0.09466553,0.9916382,2.890625,0.0,0.71875
12,1695772210722,-0.42651367,0.08734131,1.010437,11.15625,-2.640625,0.671875
13,1695772210752,-0.41455078,0.06561279,1.0101929,3.203125,-10.21875,0.59375
14,1695772210797,-0.48364258,0.101257324,1.0114136,-0.484375,-18.5625,1.359375
15,1695772210827,-0.44702148,0.11541748,0.9645386,-8.71875,-6.3125,-1.75
16,1695772210874,-0.39672852,0.13690186,1.057312,3.234375,10.140625,0.59375
17,1695772210921,-0.43676758,0.09588623,0.99139404,-9.015625,-3.046875,1.296875
18,1695772210949,-0.46044922,0.08148193,0.97332764,-13.375,4.140625,-2.109375
19,1695772210994,-0.45922852,0.07537842,0.9760132,-4.28125,7.5,-1.296875
20,1695772211040,-0.4494629,0.07562256,1.0097046,-5.40625,5.46875,-2.28125
21,1695772211071,-0.4182129,0.11663818,1.0214233,-1.171875,3.90625,-2.125
22,1695772211113,-0.42578125,0.14422607,1.0014038,4.53125,1.09375,-0.296875
23,1695772211149,-0.44360352,0.17352295,1.0001831,0.625,1.59375,-0.125
24,1695772211197,-0.43481445,0.16326904,0.97283936,0.359375,4.078125,-1.09375
25,1695772211236,-0.3996582,0.12445068,0.9940796,7.109375,6.546875,0.015625
26,1695772211263,-0.4038086,0.08929443,1.0001831,7.578125,4.421875,1.46875
27,1695772211312,-0.38134766,0.074401855,1.0097046,5.8125,2.359375,1.140625
28,1695772211356,-0.4255371,0.09075928,1.0280151,4.359375,-8.921875,0.5625
29,1695772211385,-0.42456055,0.026794434,0.99432373,3.125,-20.09375,1.21875
30,1695772211431,-0.49023438,0.17034912,0.96014404,-21.953125,-19.984375,-1.0
31,1695772211457,-0.4230957,0.14886475,0.994812,3.359375,14.5625,-3.78125
32,1695772211504,-0.37768555,0.116882324,1.0724487,6.25,13.125,1.171875
33,1695772211549,-0.44433594,0.04876709,0.9696655,-2.0,-3.921875,2.046875
34,1695772211578,-0.43847656,0.029724121,0.9750366,-7.53125,3.96875,-1.84375
35,1695772211627,-0.46289062,0.07220459,1.0272827,-8.984375,4.65625,-3.921875
36,1695772211670,-0.43066406,0.11639404,1.0299683,-3.609375,5.078125,-2.078125
37,1695772211698,-0.39990234,0.13031006,0.9957886,3.625,1.328125,0.140625
38,1695772211745,-0.41015625,0.17010498,0.9904175,2.859375,0.03125,0.765625
39,1695772211774,-0.42163086,0.14935303,0.96502686,0.78125,3.359375,0.515625
40,1695772211822,-0.38354492,0.11151123,0.9796753,6.625,4.53125,0.640625
41,1695772211865,-0.40527344,0.0692749,1.0255737,7.515625,0.671875,1.171875
42,1695772211894,-0.42138672,0.039489746,1.0436401,7.375,-5.75,0.9375
43,1695772211941,-0.46069336,0.034606934,0.9164429,1.1875,-22.609375,1.359375
44,1695772211976,-0.45288086,0.15350342,1.0067749,-7.5625,-10.671875,-0.015625
45,1695772212015,-0.40283203,0.10809326,0.9906616,6.859375,6.90625,-0.78125
46,1695772212059,-0.43798828,0.08929443,1.0390015,3.3125,6.875,1.1875
47,1695772212089,-0.43920898,0.03314209,0.9916382,-3.1875,2.71875,-1.03125
48,1695772212132,-0.41381836,0.02947998,0.94329834,-6.546875,6.796875,-0.59375
49,1695772212178,-0.4621582,0.054626465,1.0299683,-7.15625,5.03125,-1.203125
50,1695772212207,-0.44921875,0.086120605,1.0167847,-5.40625,6.984375,-1.953125
51,1695772212252,-0.39916992,0.120788574,1.0326538,1.734375,6.921875,-1.109375
52,1695772212283,-0.40429688,0.12957764,0.9994507,-0.296875,0.671875,-0.515625
53,1695772212328,-0.4013672,0.12713623,0.98895264,-1.390625,1.109375,-0.40625
54,1695772212372,-0.3959961,0.093688965,0.99139404,3.015625,3.125,0.390625
55,1695772212402,-0.39868164,0.07098389,1.008728,6.21875,4.03125,0.640625
56,1695772212447,-0.40283203,0.061950684,1.0541382,9.453125,-1.625,0.609375
57,1695772212492,-0.41381836,0.022399902,0.98480225,5.296875,-15.15625,0.59375
58,1695772212523,-0.43286133,0.050476074,1.0097046,-2.703125,-17.125,0.234375
59,1695772212568,-0.4819336,0.12176514,0.92645264,-12.875,-17.828125,-1.125
60,1695772212598,-0.4206543,0.121520996,1.0238647,3.390625,14.0,-1.828125
61,1695772212643,-0.38061523,0.07537842,1.0460815,0.34375,8.296875,1.53125
62,1695772212689,-0.4387207,0.022644043,0.9694214,-9.296875,-0.265625,0.390625
63,1695772212719,-0.45117188,0.038757324,0.9779663,-10.921875,6.734375,-0.453125
64,1695772212764,-0.4807129,0.07659912,1.0248413,-5.84375,9.46875,-2.53125
65,1695772212812,-0.41357422,0.09857178,1.0597534,0.9375,8.765625,-2.734375
66,1695772212839,-0.3791504,0.11566162,0.99823,2.296875,1.28125,-0.109375
67,1695772212883,-0.40356445,0.14935303,0.9996948,-1.09375,-0.578125,0.515625
68,1695772212914,-0.41723633,0.13787842,0.9862671,-2.859375,1.15625,-0.6875
69,1695772212958,-0.39233398,0.09979248,0.98065186,2.15625,1.609375,-0.359375
70,1695772213004,-0.40600586,0.08905029,0.993103,4.9375,4.390625,0.109375
71,1695772213033,-0.36254883,0.053894043,1.041687,10.125,2.140625,1.40625
