,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695809961237,0.45410156,1.4121094,-0.95996094,143.1875,-4.0,5.78125,0.0,0.0,0.0,0
1,1695809961277,0.96875,0.8203125,-0.60546875,86.5,-74.5,25.90625,0.0,0.0,0.0,1
2,1695809961317,0.48242188,1.3271484,-0.34472656,37.34375,-94.125,11.46875,0.0,0.0,0.0,2
3,1695809961357,0.15917969,0.22460938,-0.13671875,-119.09375,-90.78125,-19.84375,0.0,0.0,0.0,3
4,1695809961397,-0.06933594,-0.10449219,-0.29785156,-144.21875,14.75,-44.6875,0.0,0.0,0.0,4
5,1695809961437,0.020507812,0.2861328,-0.14355469,-34.65625,72.71875,-7.28125,0.0,0.0,0.0,5
6,1695809961477,-0.12597656,0.12402344,-0.049804688,21.59375,16.09375,41.1875,0.0,0.0,0.0,6
7,1695809961517,0.15332031,0.42871094,-0.20410156,24.59375,14.9375,46.65625,0.0,0.0,0.0,7
8,1695809961557,1.7617188,2.0136719,-0.55859375,31.4375,-26.34375,68.03125,0.0,0.0,0.0,8
9,1695809961597,-0.24414062,-0.03515625,-0.4189453,62.1875,51.5,33.71875,0.0,0.0,0.0,9
10,1695809961637,0.9453125,1.7675781,-0.296875,-55.125,52.21875,-30.84375,0.0,0.0,0.0,10
11,1695809961677,0.80371094,1.6523438,-0.4873047,-117.5,64.90625,-24.5625,0.0,0.0,0.0,11
12,1695809961717,0.6816406,1.0410156,-0.2841797,-136.34375,128.75,-9.46875,-15.0,37.6875,-147.625,12
13,1695809961757,0.6455078,0.9716797,-0.0390625,-143.375,79.3125,-45.625,0.0,0.0,0.0,13
14,1695809961797,0.5253906,0.6972656,-0.27246094,-57.25,86.53125,-54.09375,0.0,0.0,0.0,14
15,1695809961837,0.46484375,0.21289062,-0.056640625,-11.0,36.53125,-36.71875,0.0,0.0,0.0,15
16,1695809961877,-0.064453125,-0.0009765625,-0.1796875,12.375,-22.53125,-11.4375,0.0,0.0,0.0,16
17,1695809961917,-0.0029296875,0.17089844,-0.27734375,67.6875,-64.78125,18.65625,0.0,0.0,0.0,17
18,1695809961957,0.4375,0.5371094,0.21289062,116.03125,-82.0,-0.75,0.0,0.0,0.0,18
19,1695809961997,0.9921875,2.0136719,0.037109375,136.84375,-74.1875,71.5625,0.0,0.0,0.0,19
20,1695809962037,0.2705078,1.6191406,-0.061523438,148.5625,-40.5625,-8.75,0.0,0.0,0.0,20
21,1695809962077,0.90625,1.2236328,-0.6796875,118.40625,-4.71875,-11.625,0.0,0.0,0.0,21
22,1695809962117,0.7753906,1.1367188,-0.7607422,50.78125,-58.3125,11.46875,0.0,0.0,0.0,22
23,1695809962157,0.24511719,1.0898438,-0.2548828,-38.15625,-82.40625,0.03125,0.0,0.0,0.0,23
24,1695809962197,0.0078125,0.0029296875,-0.28027344,-150.15625,-61.125,-30.125,-19.9375,36.625,-155.875,24
25,1695809962237,0.1875,0.18359375,-0.24804688,-97.28125,14.0,-51.03125,0.0,0.0,0.0,25
26,1695809962277,-0.24414062,0.22753906,0.013671875,-5.96875,73.59375,22.5625,0.0,0.0,0.0,26
27,1695809962317,-0.16601562,0.21289062,-0.032226562,4.6875,22.0625,40.25,0.0,0.0,0.0,27
28,1695809962357,0.12597656,1.0224609,-0.2705078,77.875,13.59375,69.5625,0.0,0.0,0.0,28
29,1695809962397,0.6796875,1.6191406,0.115234375,7.75,-25.21875,17.1875,0.0,0.0,0.0,29
30,1695809962437,0.16210938,0.43554688,0.049804688,32.71875,98.375,-30.96875,0.0,0.0,0.0,30
31,1695809962477,0.9042969,2.0136719,-0.48046875,-93.25,41.90625,-22.71875,0.0,0.0,0.0,31
32,1695809962517,0.7792969,1.2480469,-0.26464844,-112.5625,139.8125,-0.21875,0.0,0.0,0.0,32
33,1695809962557,0.65722656,1.2490234,-0.064453125,-123.53125,111.625,-26.875,0.0,0.0,0.0,33
34,1695809962597,0.71191406,0.91308594,-0.33203125,-102.78125,96.09375,-39.5,0.0,0.0,0.0,34
35,1695809962637,0.56640625,0.6621094,-0.1796875,-29.96875,73.03125,-41.28125,0.0,0.0,0.0,35
36,1695809962677,0.39160156,0.07910156,-0.12890625,-2.9375,21.46875,-38.53125,0.0,0.0,0.0,36
37,1695809962717,0.041015625,-0.07421875,-0.043945312,24.90625,-55.875,-10.40625,-17.875,40.8125,-138.375,37
38,1695809962757,0.11035156,0.22363281,0.7128906,52.71875,-88.28125,11.8125,0.0,0.0,0.0,38
39,1695809962797,0.07910156,1.2783203,-0.022460938,136.0,-77.96875,9.75,0.0,0.0,0.0,39
40,1695809962837,0.44140625,1.6171875,-0.045898438,161.8125,-26.4375,46.1875,0.0,0.0,0.0,40
41,1695809962877,0.9267578,2.0136719,-0.390625,142.5625,-67.21875,-15.59375,0.0,0.0,0.0,41
