,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695772480316,-0.19628906,-0.960022,0.25213623,-1.296875,1.03125,-0.9375
1,1695772480362,-0.171875,-0.9729614,0.2399292,-0.890625,1.53125,-0.984375
2,1695772480390,-0.19360352,-0.96759033,0.24676514,1.171875,1.09375,0.15625
3,1695772480435,-0.17089844,-0.9800415,0.25531006,1.5,2.90625,-1.234375
4,1695772480481,-0.19213867,-0.9783325,0.23895264,-2.0,-1.703125,-0.96875
5,1695772480511,-0.20166016,-0.94122314,0.23358154,-4.203125,-2.1875,-2.78125
6,1695772480556,-0.17944336,-0.95977783,0.2345581,0.640625,-0.6875,-4.203125
7,1695772480586,-0.1706543,-1.0171509,0.2453003,0.53125,-1.984375,-1.6875
8,1695772480631,-0.2019043,-0.93951416,0.23065186,-4.296875,-3.9375,-3.15625
9,1695772480676,-0.21826172,-0.9483032,0.24310303,1.0625,-1.75,-3.453125
10,1695772480706,-0.20361328,-0.97076416,0.25653076,1.40625,-1.71875,-1.1875
11,1695772480752,-0.23217773,-0.9776001,0.2489624,-2.71875,-4.125,-0.640625
12,1695772480796,-0.24707031,-0.9636841,0.2694702,1.90625,-1.34375,4.875
13,1695772480827,-0.20141602,-0.9639282,0.23651123,-3.21875,-1.078125,1.4375
14,1695772480871,-0.19848633,-1.0025024,0.26068115,-1.75,-4.796875,1.578125
15,1695772480901,-0.17993164,-0.9668579,0.21624756,-4.828125,-2.359375,1.4375
16,1695772480946,-0.17553711,-0.9944458,0.22210693,-9.234375,-7.78125,-0.515625
17,1695772480993,-0.20532227,-0.98272705,0.2675171,-5.25,-5.953125,2.890625
18,1695772481023,-0.20703125,-0.95025635,0.2538452,-5.03125,-4.765625,1.5
19,1695772481067,-0.24194336,-0.94073486,0.26849365,-3.953125,-0.96875,1.296875
20,1695772481115,-0.21704102,-0.958313,0.2597046,0.578125,1.84375,4.109375
21,1695772481149,-0.18920898,-0.9434204,0.26507568,-5.09375,2.375,4.6875
22,1695772481190,-0.16381836,-0.9578247,0.28485107,0.296875,1.984375,6.015625
23,1695772481219,-0.15844727,-0.9685669,0.27166748,-1.515625,-1.859375,4.828125
24,1695772481266,-0.17016602,-0.95758057,0.30755615,1.09375,0.53125,6.0625
25,1695772481310,-0.16918945,-0.9727173,0.24627686,-0.71875,-0.796875,3.265625
26,1695772481339,-0.19335938,-0.9627075,0.26239014,-2.734375,-0.375,3.90625
27,1695772481383,-0.15673828,-0.9776001,0.26971436,-0.671875,1.515625,2.3125
28,1695772481428,-0.13305664,-0.97442627,0.291687,-0.265625,3.109375,1.515625
