,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
0,1695773383146,-0.03466797,-0.9780884,0.12860107,-1.421875,0.671875,-1.203125,0
1,1695773383186,-0.057128906,-0.9915161,0.14227295,-0.296875,0.5625,-0.03125,1
2,1695773383226,-0.059326172,-1.0149536,0.1395874,-2.734375,-1.4375,-1.453125,2
3,1695773383266,-0.04272461,-0.9924927,0.14764404,-1.421875,1.1875,-1.28125,3
4,1695773383306,-0.044433594,-0.98809814,0.14276123,-1.96875,0.140625,-1.1875,4
5,1695773383346,-0.06640625,-0.9939575,0.13519287,-1.9375,-0.4375,0.40625,5
6,1695773383386,-0.05908203,-0.9963989,0.14886475,-1.6875,-0.234375,-0.3125,6
7,1695773383426,-0.041015625,-0.9834595,0.14031982,-3.796875,0.078125,-1.84375,7
8,1695773383466,-0.061035156,-0.99664307,0.15692139,1.734375,0.09375,0.3125,8
9,1695773383506,-0.055419922,-0.98272705,0.14813232,-0.953125,-0.375,-1.296875,9
10,1695773383546,-0.060058594,-0.98565674,0.14666748,-1.65625,-0.0625,0.359375,10
11,1695773383586,-0.060058594,-1.0081177,0.1564331,0.546875,0.1875,-0.203125,11
12,1695773383626,-0.053466797,-0.99957275,0.15106201,-1.4375,0.015625,0.90625,12
13,1695773383666,-0.05102539,-0.99298096,0.14056396,-0.625,0.734375,0.265625,13
14,1695773383706,-0.053466797,-0.9734497,0.1461792,0.65625,1.171875,0.015625,14
15,1695773383746,-0.059326172,-0.99591064,0.1539917,-1.234375,-0.53125,-1.515625,15
16,1695773383786,-0.052246094,-0.9932251,0.14691162,-0.25,0.09375,-0.25,16
17,1695773383826,-0.06518555,-0.99786377,0.1449585,-1.953125,0.078125,-0.1875,17
18,1695773383866,-0.04663086,-0.9776001,0.15081787,0.359375,0.96875,1.09375,18
19,1695773383906,-0.043701172,-0.9907837,0.15863037,0.796875,1.328125,1.0,19
20,1695773383946,-0.064941406,-1.0071411,0.1515503,-2.203125,-0.625,-0.828125,20
21,1695773383986,-0.052001953,-1.0012817,0.14398193,-1.9375,1.671875,-1.375,21
22,1695773384026,-0.041748047,-0.98223877,0.14105225,-0.234375,1.890625,-0.140625,22
23,1695773384066,-0.043945312,-0.9968872,0.13519287,-0.859375,-0.78125,0.46875,23
24,1695773384106,-0.04638672,-0.98443604,0.15570068,-0.59375,-1.1875,1.125,24
25,1695773384146,-0.043701172,-0.9998169,0.14959717,-0.96875,0.625,-1.875,25
26,1695773384186,-0.056396484,-0.9795532,0.1473999,0.578125,0.65625,0.0625,26
27,1695773384226,-0.055664062,-0.9685669,0.14886475,-1.234375,-1.078125,-1.046875,27
28,1695773384266,-0.046142578,-1.0144653,0.15325928,-2.203125,-1.3125,0.015625,28
29,1695773384306,-0.049072266,-1.0081177,0.16668701,-1.859375,0.703125,1.46875,29
30,1695773384346,-0.047607422,-0.97906494,0.14788818,-2.984375,-1.90625,-0.34375,30
31,1695773384386,-0.04345703,-0.9812622,0.15057373,-2.890625,-1.234375,-0.5,31
32,1695773384426,-0.06274414,-0.9890747,0.17132568,-3.59375,-1.75,-0.71875,32
33,1695773384466,-0.060058594,-1.0073853,0.16888428,-2.6875,-1.859375,0.203125,33
34,1695773384506,-0.05102539,-0.9819946,0.16375732,-3.453125,0.0625,-0.359375,34
35,1695773384546,-0.04711914,-0.97784424,0.16986084,-2.125,-0.34375,-0.5,35
36,1695773384586,-0.048828125,-0.98809814,0.17840576,-2.03125,0.0625,-0.546875,36
37,1695773384626,-0.07495117,-1.0071411,0.18377686,-2.578125,-0.59375,0.359375,37
38,1695773384666,-0.043701172,-0.9763794,0.168396,-1.578125,1.625,-0.703125,38
39,1695773384706,-0.04711914,-1.000061,0.17547607,0.40625,-0.03125,0.46875,39
40,1695773384746,-0.040771484,-0.98321533,0.16546631,-0.4375,-0.765625,0.609375,40
41,1695773384786,-0.052490234,-0.99591064,0.18035889,0.4375,0.21875,-0.765625,41
42,1695773384826,-0.048339844,-1.0132446,0.1749878,-0.078125,0.9375,-0.25,42
43,1695773384866,-0.047607422,-0.9829712,0.16693115,1.078125,-0.140625,1.046875,43
44,1695773384906,-0.057128906,-0.9859009,0.17010498,-1.84375,0.0625,-0.421875,44
45,1695773384946,-0.045410156,-0.9849243,0.17254639,-0.078125,1.109375,0.0,45
46,1695773384986,-0.039794922,-0.9939575,0.17816162,-1.625,0.390625,-1.296875,46
47,1695773385026,-0.047607422,-0.98931885,0.16888428,-1.546875,-0.03125,-0.109375,47
48,1695773385066,-0.050048828,-1.0029907,0.17108154,0.015625,-0.28125,1.09375,48
49,1695773385106,-0.03955078,-0.9710083,0.18597412,1.046875,2.375,0.09375,49
50,1695773385146,-0.052246094,-0.99884033,0.16619873,-3.015625,-0.890625,-1.78125,50
51,1695773385186,-0.0390625,-0.98101807,0.15545654,-2.765625,0.125,-0.859375,51
52,1695773385226,-0.043945312,-0.99468994,0.17132568,0.859375,0.015625,0.90625,52
53,1695773385266,-0.029785156,-0.9859009,0.18792725,-0.515625,0.0625,-0.421875,53
54,1695773385306,-0.049072266,-1.0176392,0.17425537,-1.96875,-0.828125,-1.109375,54
55,1695773385346,-0.068603516,-0.9807739,0.168396,-2.25,0.203125,2.1875,55
56,1695773385386,-0.033203125,-0.9546509,0.15740967,0.078125,0.453125,-0.34375,56
57,1695773385426,-0.046875,-1.0076294,0.17303467,0.1875,-0.78125,-1.34375,57
58,1695773385466,-0.043701172,-1.0005493,0.18548584,0.09375,0.9375,-1.59375,58
59,1695773385506,-0.036376953,-0.99884033,0.17791748,0.28125,1.25,1.125,59
60,1695773385546,-0.052001953,-0.9727173,0.1671753,-1.40625,-0.6875,0.640625,60
61,1695773385586,-0.052490234,-0.96295166,0.17474365,-1.421875,-0.78125,-0.890625,61
62,1695773385626,-0.052001953,-1.0142212,0.17596436,0.359375,1.0625,-1.03125,62
63,1695773385666,-0.041503906,-1.0220337,0.18206787,-0.890625,1.484375,-0.1875,63
64,1695773385706,-0.033203125,-0.9824829,0.17791748,-2.171875,0.328125,0.140625,64
65,1695773385746,-0.037841797,-0.96661377,0.16546631,1.421875,1.4375,-0.09375,65
66,1695773385786,-0.045898438,-1.0015259,0.1696167,-1.578125,-0.53125,-1.828125,66
67,1695773385826,-0.052978516,-0.9834595,0.16595459,-2.53125,0.125,0.15625,67
68,1695773385866,-0.053710938,-1.0015259,0.18670654,1.96875,0.765625,-0.15625,68
69,1695773385906,-0.043945312,-1.0144653,0.19110107,-1.46875,0.6875,-0.890625,69
70,1695773385946,-0.043701172,-0.96588135,0.16693115,-1.921875,0.171875,-0.875,70
71,1695773385986,-0.052001953,-1.010315,0.1696167,0.0,0.703125,-0.59375,71
