,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50,1695809794860,0.234375,0.640625,-0.46972656,-79.03125,-24.375,-9.90625,0.0,0.0,0.0
51,1695809794890,0.35351562,1.0449219,-0.6376953,-73.0,-20.90625,-1.125,0.0,0.0,0.0
52,1695809794952,0.42285156,1.2109375,-0.6171875,-18.3125,-41.46875,16.15625,0.0,0.0,0.0
53,1695809794981,0.53222656,0.6484375,-0.64453125,14.65625,-75.78125,43.375,0.0,0.0,0.0
54,1695809795010,0.31152344,1.3085938,-0.13574219,-40.28125,11.5,64.1875,0.0,0.0,0.0
55,1695809795069,0.16699219,1.4277344,-0.0390625,-6.28125,-14.5625,16.15625,0.0,0.0,0.0
56,1695809795101,0.22265625,0.74902344,-0.16796875,21.90625,-26.34375,-13.75,0.0,0.0,0.0
57,1695809795130,0.4609375,0.8378906,0.119140625,22.28125,84.4375,9.5,0.0,0.0,0.0
58,1695809795188,0.5449219,1.0478516,-0.06347656,-62.75,42.75,16.8125,0.0,0.0,0.0
59,1695809795218,0.3857422,0.9785156,-0.20703125,-66.21875,13.71875,8.65625,-12.0,32.875,-162.625
60,1695809795248,0.2939453,0.75390625,-0.009765625,-58.84375,31.46875,5.78125,0.0,0.0,0.0
61,1695809795308,0.3388672,0.84375,-0.09667969,-48.21875,25.0,-8.9375,0.0,0.0,0.0
62,1695809795338,0.29101562,0.81152344,-0.0390625,-40.53125,34.53125,-13.3125,0.0,0.0,0.0
63,1695809795368,0.3876953,0.7890625,-0.049804688,-39.71875,42.9375,-19.75,0.0,0.0,0.0
64,1695809795430,0.47753906,0.7363281,-0.04296875,-30.6875,44.65625,-28.84375,0.0,0.0,0.0
65,1695809795458,0.56933594,0.8671875,-0.111328125,-39.5,18.15625,-35.0625,0.0,0.0,0.0
66,1695809795489,0.41015625,0.921875,-0.095703125,-41.375,20.4375,-30.1875,0.0,0.0,0.0
67,1695809795549,0.34375,0.9423828,-0.05859375,-33.5,26.15625,-23.03125,0.0,0.0,0.0
68,1695809795578,0.51953125,0.8876953,-0.064453125,-14.84375,15.46875,-15.15625,0.0,0.0,0.0
69,1695809795608,0.74121094,1.125,0.11035156,15.0625,-8.15625,-4.71875,0.0,0.0,0.0
70,1695809795669,0.52734375,1.2128906,0.20800781,42.59375,-68.75,24.21875,0.0,0.0,0.0
71,1695809795699,0.4404297,1.2001953,0.025390625,52.125,-91.34375,30.375,-16.625,38.875,-152.3125
