,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
54,1695809611170,-0.7109375,0.34277344,-0.6435547,0.0625,0.1875,-0.3125,0.0,0.0,0.0,54
55,1695809611210,-0.7158203,0.3466797,-0.65625,0.0,-0.0625,-0.125,-48.0,5.875,-177.0625,55
56,1695809611250,-0.7089844,0.3466797,-0.6582031,0.125,0.0625,-0.25,0.0,0.0,0.0,56
57,1695809611290,-0.7080078,0.35351562,-0.6435547,0.5625,0.1875,-0.375,0.0,0.0,0.0,57
58,1695809611330,-0.7128906,0.34960938,-0.6484375,0.5,0.1875,-0.1875,0.0,0.0,0.0,58
59,1695809611370,-0.7089844,0.34277344,-0.6533203,0.375,0.21875,0.0625,0.0,0.0,0.0,59
60,1695809611410,-0.70214844,0.35058594,-0.6484375,0.25,0.1875,-0.25,0.0,0.0,0.0,60
61,1695809611450,-0.70703125,0.34765625,-0.65234375,-0.3125,-0.125,-0.1875,0.0,0.0,0.0,61
62,1695809611490,-0.7001953,0.34375,-0.6435547,0.1875,0.125,-0.0625,0.0,0.0,0.0,62
63,1695809611530,-0.71484375,0.34179688,-0.6435547,0.25,-0.25,-0.25,0.0,0.0,0.0,63
64,1695809611570,-0.7080078,0.3486328,-0.6542969,0.125,-0.0625,0.0,0.0,0.0,0.0,64
65,1695809611610,-0.71484375,0.3466797,-0.66015625,0.0,-0.125,-0.125,0.0,0.0,0.0,65
66,1695809611650,-0.7109375,0.3544922,-0.64941406,-0.1875,-0.5,-0.1875,0.0,0.0,0.0,66
67,1695809611690,-0.7167969,0.35253906,-0.6591797,0.125,-0.125,0.125,-46.8125,6.0625,-177.1875,67
68,1695809611730,-0.7080078,0.34277344,-0.64453125,0.3125,-0.125,-0.1875,0.0,0.0,0.0,68
69,1695809611770,-0.70996094,0.34960938,-0.6582031,0.0,0.125,-0.25,0.0,0.0,0.0,69
70,1695809611810,-0.7158203,0.34960938,-0.66503906,0.1875,-0.0625,-0.3125,0.0,0.0,0.0,70
71,1695809611850,-0.71484375,0.3486328,-0.6582031,0.0625,0.0,-0.1875,0.0,0.0,0.0,71
72,1695809611890,-0.7060547,0.34472656,-0.64941406,0.3125,0.125,0.0,0.0,0.0,0.0,72
73,1695809611930,-0.70703125,0.35253906,-0.64453125,0.375,0.28125,-0.0625,0.0,0.0,0.0,73
74,1695809611970,-0.71191406,0.35351562,-0.63671875,0.1875,-0.125,0.0,0.0,0.0,0.0,74
75,1695809612010,-0.71777344,0.34570312,-0.65625,0.125,0.21875,0.0625,0.0,0.0,0.0,75
76,1695809612050,-0.7050781,0.34960938,-0.6503906,-0.1875,-0.125,-0.1875,0.0,0.0,0.0,76
77,1695809612090,-0.70996094,0.35351562,-0.6640625,-0.1875,-0.125,-0.1875,0.0,0.0,0.0,77
78,1695809612130,-0.71972656,0.3515625,-0.6640625,0.0625,0.0625,-0.1875,0.0,0.0,0.0,78
79,1695809612170,-0.7060547,0.34472656,-0.65625,0.125,-0.25,0.125,0.0,0.0,0.0,79
80,1695809612210,-0.7080078,0.34960938,-0.6533203,-0.0625,-0.375,0.0,-48.0,4.8125,-175.6875,80
81,1695809612250,-0.70410156,0.3466797,-0.6533203,-0.375,-0.4375,0.0,0.0,0.0,0.0,81
82,1695809612290,-0.7207031,0.3544922,-0.66308594,-0.125,-0.25,0.0625,0.0,0.0,0.0,82
83,1695809612330,-0.7128906,0.34765625,-0.6582031,0.0,-0.125,0.0,0.0,0.0,0.0,83
84,1695809612370,-0.70996094,0.34570312,-0.65625,-0.0625,0.125,0.0625,0.0,0.0,0.0,84
85,1695809612410,-0.7167969,0.35058594,-0.6484375,0.0625,0.0625,-0.25,0.0,0.0,0.0,85
86,1695809612450,-0.7089844,0.34472656,-0.6513672,-0.1875,-0.125,-0.0625,0.0,0.0,0.0,86
87,1695809612490,-0.71777344,0.3486328,-0.6503906,-0.1875,-0.25,0.0625,0.0,0.0,0.0,87
88,1695809612530,-0.703125,0.3466797,-0.65527344,0.46875,0.375,0.0,0.0,0.0,0.0,88
89,1695809612570,-0.7060547,0.3466797,-0.6503906,0.0625,-0.1875,0.125,0.0,0.0,0.0,89
90,1695809612610,-0.7109375,0.3564453,-0.6542969,-0.125,0.0,0.21875,0.0,0.0,0.0,90
91,1695809612650,-0.7109375,0.35351562,-0.66308594,-0.0625,0.125,0.0,0.0,0.0,0.0,91
92,1695809612690,-0.7109375,0.34570312,-0.6582031,-0.125,-0.0625,-0.125,-47.6875,5.875,-177.625,92
93,1695809612730,-0.7089844,0.34570312,-0.64746094,0.0625,0.0625,-0.0625,0.0,0.0,0.0,93
94,1695809612770,-0.7060547,0.35058594,-0.6542969,0.0625,-0.0625,0.125,0.0,0.0,0.0,94
95,1695809612810,-0.7128906,0.35351562,-0.6669922,-0.125,-0.3125,0.0625,0.0,0.0,0.0,95
96,1695809612850,-0.70410156,0.34960938,-0.6611328,-0.1875,0.0,-0.0625,0.0,0.0,0.0,96
97,1695809612890,-0.7128906,0.34277344,-0.6533203,-0.3125,-0.4375,0.1875,0.0,0.0,0.0,97
98,1695809612930,-0.7128906,0.34765625,-0.64746094,0.0625,-0.1875,0.0625,0.0,0.0,0.0,98
99,1695809612970,-0.7060547,0.34765625,-0.65527344,-0.125,0.125,0.0625,0.0,0.0,0.0,99
100,1695809613010,-0.7167969,0.3515625,-0.6542969,-0.1875,-0.25,0.125,0.0,0.0,0.0,100
101,1695809613050,-0.70703125,0.35253906,-0.64941406,-0.0625,0.46875,-0.0625,0.0,0.0,0.0,101
102,1695809613090,-0.71191406,0.34472656,-0.6591797,-0.1875,-0.375,-0.0625,0.0,0.0,0.0,102
103,1695809613130,-0.71484375,0.34472656,-0.65722656,-0.1875,-0.1875,0.0625,0.0,0.0,0.0,103
104,1695809613170,-0.70703125,0.34570312,-0.65625,0.125,0.125,0.1875,0.0,0.0,0.0,104
105,1695809613210,-0.7089844,0.36132812,-0.6611328,0.0,-0.0625,0.125,-48.3125,5.875,-177.0625,105
106,1695809613250,-0.70703125,0.34960938,-0.65527344,-0.25,-0.1875,0.21875,0.0,0.0,0.0,106
107,1695809613290,-0.70410156,0.34765625,-0.65625,-0.1875,-0.125,0.1875,0.0,0.0,0.0,107
108,1695809613330,-0.7089844,0.34960938,-0.6455078,0.125,0.0,0.0,0.0,0.0,0.0,108
109,1695809613370,-0.7109375,0.34960938,-0.6533203,-0.375,-0.0625,0.0,0.0,0.0,0.0,109
110,1695809613410,-0.70996094,0.3466797,-0.6621094,0.0,0.1875,-0.0625,0.0,0.0,0.0,110
111,1695809613450,-0.7089844,0.3486328,-0.63964844,0.0625,-0.1875,0.0,0.0,0.0,0.0,111
112,1695809613490,-0.7089844,0.34960938,-0.6660156,-0.125,0.0,0.21875,0.0,0.0,0.0,112
113,1695809613530,-0.6982422,0.35546875,-0.6542969,-0.125,-0.0625,0.0625,0.0,0.0,0.0,113
114,1695809613570,-0.7089844,0.3544922,-0.65527344,0.0,-0.0625,0.1875,0.0,0.0,0.0,114
115,1695809613610,-0.703125,0.3564453,-0.65722656,-0.0625,0.0625,0.0625,0.0,0.0,0.0,115
116,1695809613650,-0.71484375,0.35742188,-0.6542969,-0.375,-0.125,0.125,0.0,0.0,0.0,116
117,1695809613690,-0.71875,0.35058594,-0.65625,0.125,-0.1875,0.0,-48.125,6.3125,-176.4375,117
118,1695809613730,-0.7109375,0.3515625,-0.6699219,-0.0625,0.0625,-0.1875,0.0,0.0,0.0,118
119,1695809613770,-0.70410156,0.3564453,-0.65527344,-0.3125,-0.1875,-0.0625,0.0,0.0,0.0,119
120,1695809613810,-0.71484375,0.3515625,-0.6484375,-0.1875,-0.375,-0.125,0.0,0.0,0.0,120
121,1695809613850,-0.7011719,0.35351562,-0.65527344,-0.1875,-0.125,0.0625,0.0,0.0,0.0,121
122,1695809613890,-0.7060547,0.35351562,-0.6503906,0.0625,-0.25,0.0,0.0,0.0,0.0,122
123,1695809613930,-0.7109375,0.35351562,-0.6582031,-0.1875,-0.25,0.125,0.0,0.0,0.0,123
124,1695809613970,-0.7158203,0.34570312,-0.6513672,-0.1875,-0.25,0.1875,0.0,0.0,0.0,124
125,1695809614010,-0.70996094,0.35253906,-0.65625,-0.25,-0.1875,0.1875,0.0,0.0,0.0,125
126,1695809614050,-0.70703125,0.3564453,-0.65527344,-0.25,-0.0625,0.0625,0.0,0.0,0.0,126
127,1695809614090,-0.7158203,0.35351562,-0.65625,-0.0625,-0.0625,-0.1875,0.0,0.0,0.0,127
128,1695809614130,-0.7138672,0.3544922,-0.6542969,0.0,0.0625,-0.25,0.0,0.0,0.0,128
129,1695809614170,-0.71191406,0.35546875,-0.64453125,-0.375,-0.4375,-0.125,0.0,0.0,0.0,129
130,1695809614210,-0.703125,0.3564453,-0.66015625,-0.1875,-0.1875,0.0,-48.125,7.375,-178.5625,130
131,1695809614250,-0.70214844,0.359375,-0.6435547,-0.1875,-0.25,-0.25,0.0,0.0,0.0,131
132,1695809614290,-0.7089844,0.35058594,-0.6611328,-0.625,-0.3125,0.0,0.0,0.0,0.0,132
133,1695809614330,-0.71484375,0.3544922,-0.6582031,-0.125,-0.125,0.40625,0.0,0.0,0.0,133
134,1695809614370,-0.7060547,0.3623047,-0.64746094,0.21875,0.125,0.34375,0.0,0.0,0.0,134
135,1695809614410,-0.69921875,0.34960938,-0.65234375,-0.0625,-0.0625,0.21875,0.0,0.0,0.0,135
136,1695809614450,-0.70703125,0.34765625,-0.65527344,0.0625,-0.1875,0.1875,0.0,0.0,0.0,136
137,1695809614490,-0.70410156,0.3486328,-0.6533203,0.0,-0.25,0.21875,0.0,0.0,0.0,137
138,1695809614530,-0.703125,0.3515625,-0.64746094,0.125,0.0,0.46875,0.0,0.0,0.0,138
139,1695809614570,-0.7138672,0.35742188,-0.6640625,0.125,-0.375,0.40625,0.0,0.0,0.0,139
140,1695809614610,-0.7011719,0.3544922,-0.6582031,-0.1875,-0.3125,0.46875,0.0,0.0,0.0,140
141,1695809614650,-0.7060547,0.3564453,-0.6640625,-0.0625,-0.1875,0.59375,0.0,0.0,0.0,141
142,1695809614690,-0.7001953,0.35253906,-0.6484375,-0.0625,-0.1875,0.40625,-48.625,6.0625,-177.5,142
143,1695809614730,-0.7138672,0.35058594,-0.6503906,0.0,-0.0625,0.21875,0.0,0.0,0.0,143
144,1695809614770,-0.71191406,0.34375,-0.6484375,-0.125,-0.0625,0.28125,0.0,0.0,0.0,144
145,1695809614810,-0.70996094,0.35742188,-0.64746094,-0.125,-0.125,0.34375,0.0,0.0,0.0,145
146,1695809614850,-0.71191406,0.3515625,-0.6582031,0.21875,0.0625,0.09375,0.0,0.0,0.0,146
147,1695809614890,-0.70996094,0.3515625,-0.6533203,0.34375,0.0625,0.25,0.0,0.0,0.0,147
148,1695809614930,-0.7128906,0.35351562,-0.6611328,0.28125,0.125,0.09375,0.0,0.0,0.0,148
149,1695809614970,-0.71484375,0.3466797,-0.65527344,-0.03125,-0.21875,0.25,0.0,0.0,0.0,149
150,1695809615010,-0.71484375,0.34960938,-0.66015625,-0.09375,0.0,0.21875,0.0,0.0,0.0,150
151,1695809615050,-0.7089844,0.35351562,-0.6425781,0.28125,0.4375,0.15625,0.0,0.0,0.0,151
152,1695809615090,-0.71875,0.3466797,-0.640625,-0.09375,0.0,0.09375,0.0,0.0,0.0,152
153,1695809615130,-0.7080078,0.3564453,-0.6464844,0.09375,0.125,0.15625,0.0,0.0,0.0,153
154,1695809615170,-0.7109375,0.3466797,-0.65234375,0.28125,0.0,0.25,0.0,0.0,0.0,154
155,1695809615210,-0.70410156,0.3515625,-0.65625,0.40625,0.0625,0.375,-46.375,6.0625,-176.875,155
156,1695809615250,-0.70996094,0.34765625,-0.6542969,0.21875,0.125,0.25,0.0,0.0,0.0,156
157,1695809615290,-0.703125,0.35253906,-0.64941406,0.15625,0.1875,0.15625,0.0,0.0,0.0,157
158,1695809615330,-0.7138672,0.35839844,-0.6591797,-0.03125,0.25,0.3125,0.0,0.0,0.0,158
159,1695809615370,-0.7050781,0.3466797,-0.66015625,0.03125,0.1875,0.3125,0.0,0.0,0.0,159
160,1695809615410,-0.7109375,0.34960938,-0.6533203,0.5,0.1875,0.03125,0.0,0.0,0.0,160
161,1695809615450,-0.7089844,0.34960938,-0.6669922,0.15625,0.1875,0.25,0.0,0.0,0.0,161
162,1695809615490,-0.7001953,0.34570312,-0.65527344,0.34375,0.25,0.375,0.0,0.0,0.0,162
163,1695809615530,-0.70703125,0.3466797,-0.65527344,0.09375,0.125,0.25,0.0,0.0,0.0,163
164,1695809615570,-0.7060547,0.36132812,-0.6582031,-0.09375,0.0,0.25,0.0,0.0,0.0,164
165,1695809615610,-0.70214844,0.36132812,-0.6582031,0.09375,0.125,0.15625,0.0,0.0,0.0,165
166,1695809615650,-0.6982422,0.3515625,-0.64941406,-0.03125,-0.0625,0.3125,0.0,0.0,0.0,166
167,1695809615690,-0.71484375,0.34960938,-0.6513672,0.09375,0.25,0.3125,-48.3125,6.1875,-176.75,167
168,1695809615730,-0.7158203,0.3486328,-0.65527344,0.46875,0.0,0.09375,0.0,0.0,0.0,168
169,1695809615770,-0.69921875,0.3486328,-0.6542969,0.15625,0.3125,0.21875,0.0,0.0,0.0,169
170,1695809615810,-0.70410156,0.34277344,-0.66015625,0.28125,0.125,0.09375,0.0,0.0,0.0,170
171,1695809615850,-0.7060547,0.3515625,-0.65625,0.09375,0.125,0.15625,0.0,0.0,0.0,171
172,1695809615890,-0.70996094,0.35742188,-0.6621094,0.15625,0.25,0.03125,0.0,0.0,0.0,172
173,1695809615930,-0.70703125,0.34765625,-0.6533203,0.15625,0.25,0.3125,0.0,0.0,0.0,173
174,1695809615970,-0.7011719,0.3515625,-0.6464844,-0.03125,0.1875,0.375,0.0,0.0,0.0,174
175,1695809616010,-0.7128906,0.35253906,-0.6591797,0.09375,-0.0625,0.375,0.0,0.0,0.0,175
176,1695809616050,-0.7080078,0.34179688,-0.66503906,0.21875,0.375,0.25,0.0,0.0,0.0,176
177,1695809616090,-0.70996094,0.35351562,-0.65234375,0.03125,0.125,0.03125,0.0,0.0,0.0,177
178,1695809616130,-0.70214844,0.33984375,-0.66308594,-0.15625,0.0,0.09375,0.0,0.0,0.0,178
179,1695809616170,-0.71191406,0.34960938,-0.65625,0.09375,-0.0625,0.25,0.0,0.0,0.0,179
180,1695809616210,-0.69921875,0.34277344,-0.66308594,0.21875,0.125,0.25,-48.875,5.75,-177.1875,180
181,1695809616250,-0.7001953,0.3623047,-0.6533203,-0.15625,-0.15625,0.375,0.0,0.0,0.0,181
182,1695809616290,-0.7060547,0.34960938,-0.6660156,0.03125,-0.0625,0.21875,0.0,0.0,0.0,182
183,1695809616330,-0.7109375,0.35742188,-0.6533203,-0.03125,0.125,0.25,0.0,0.0,0.0,183
184,1695809616370,-0.70703125,0.35058594,-0.6582031,-0.21875,-0.09375,0.21875,0.0,0.0,0.0,184
185,1695809616410,-0.7011719,0.34960938,-0.65722656,0.03125,0.0625,0.09375,0.0,0.0,0.0,185
186,1695809616450,-0.7001953,0.34765625,-0.65527344,0.28125,0.125,0.21875,0.0,0.0,0.0,186
187,1695809616490,-0.7001953,0.3515625,-0.65625,0.40625,0.3125,0.09375,0.0,0.0,0.0,187
188,1695809616530,-0.7011719,0.35058594,-0.64453125,0.09375,0.125,0.09375,0.0,0.0,0.0,188
189,1695809616570,-0.7080078,0.34765625,-0.6533203,-0.03125,-0.09375,0.03125,0.0,0.0,0.0,189
190,1695809616610,-0.70214844,0.3515625,-0.6513672,0.15625,0.25,0.25,0.0,0.0,0.0,190
191,1695809616650,-0.6923828,0.35351562,-0.6513672,0.21875,0.0625,0.25,0.0,0.0,0.0,191
192,1695809616690,-0.7089844,0.35351562,-0.64746094,-0.15625,-0.0625,0.3125,-46.9375,6.625,-177.625,192
193,1695809616730,-0.703125,0.36328125,-0.6591797,0.21875,0.0,0.25,0.0,0.0,0.0,193
194,1695809616770,-0.70996094,0.3466797,-0.6533203,-0.03125,0.25,0.25,0.0,0.0,0.0,194
195,1695809616810,-0.7001953,0.35351562,-0.65722656,-0.09375,0.0,0.15625,0.0,0.0,0.0,195
196,1695809616850,-0.70410156,0.3466797,-0.6591797,0.15625,0.1875,0.09375,0.0,0.0,0.0,196
197,1695809616890,-0.70996094,0.3564453,-0.6533203,-0.09375,0.0,0.15625,0.0,0.0,0.0,197
198,1695809616930,-0.71191406,0.35058594,-0.64941406,-0.03125,0.0,0.09375,0.0,0.0,0.0,198
199,1695809616970,-0.70410156,0.35546875,-0.64941406,0.09375,0.0,0.25,0.0,0.0,0.0,199
200,1695809617010,-0.7089844,0.3515625,-0.6542969,-0.34375,-0.09375,0.25,0.0,0.0,0.0,200
201,1695809617050,-0.7050781,0.34960938,-0.65234375,0.09375,0.0,0.21875,0.0,0.0,0.0,201
202,1695809617090,-0.70214844,0.35351562,-0.65625,-0.03125,0.125,0.25,0.0,0.0,0.0,202
203,1695809617130,-0.7089844,0.36132812,-0.66308594,-0.15625,-0.34375,0.15625,0.0,0.0,0.0,203
204,1695809617170,-0.7011719,0.34179688,-0.6435547,-0.03125,0.3125,0.25,0.0,0.0,0.0,204
205,1695809617210,-0.70410156,0.34570312,-0.6464844,0.40625,0.0625,0.21875,-47.25,5.4375,-178.375,205
206,1695809617250,-0.7109375,0.3564453,-0.65625,-0.09375,0.0,0.3125,0.0,0.0,0.0,206
207,1695809617290,-0.70996094,0.35253906,-0.64453125,0.21875,0.375,0.21875,0.0,0.0,0.0,207
208,1695809617330,-0.703125,0.34960938,-0.65722656,0.21875,0.3125,-0.09375,0.0,0.0,0.0,208
209,1695809617370,-0.7128906,0.3544922,-0.65527344,0.15625,0.3125,0.03125,0.0,0.0,0.0,209
210,1695809617410,-0.703125,0.35058594,-0.66015625,0.09375,0.0,0.21875,0.0,0.0,0.0,210
211,1695809617450,-0.70996094,0.34765625,-0.66796875,0.21875,0.1875,0.25,0.0,0.0,0.0,211
212,1695809617490,-0.7060547,0.3486328,-0.66308594,0.28125,0.125,0.21875,0.0,0.0,0.0,212
213,1695809617530,-0.703125,0.35058594,-0.66308594,0.28125,-0.21875,0.25,0.0,0.0,0.0,213
214,1695809617570,-0.70410156,0.35546875,-0.6464844,-0.03125,0.25,0.375,0.0,0.0,0.0,214
215,1695809617610,-0.7011719,0.3564453,-0.66308594,-0.15625,-0.15625,0.25,0.0,0.0,0.0,215
216,1695809617650,-0.70703125,0.3515625,-0.6533203,0.15625,0.0,0.09375,0.0,0.0,0.0,216
217,1695809617690,-0.7109375,0.3515625,-0.6513672,-0.28125,-0.09375,0.3125,-47.875,5.3125,-177.1875,217
218,1695809617730,-0.7080078,0.34277344,-0.6513672,0.09375,-0.0625,0.15625,0.0,0.0,0.0,218
219,1695809617770,-0.7001953,0.35058594,-0.64941406,0.15625,0.25,0.03125,0.0,0.0,0.0,219
220,1695809617810,-0.703125,0.34960938,-0.6669922,-0.15625,-0.09375,0.3125,0.0,0.0,0.0,220
221,1695809617850,-0.7080078,0.3564453,-0.6611328,-0.03125,0.0,0.25,0.0,0.0,0.0,221
