,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695742322917,0.05053711,-1.0005493,0.018981934,-17.046875,1.6875,-1.5625
1,1695742322956,0.06298828,-0.9961548,0.03363037,0.265625,-2.046875,-1.75
2,1695742322996,0.05078125,-0.9890747,-0.057434082,-3.234375,0.515625,-4.625
3,1695742323036,0.011962891,-0.99786377,0.0021362305,-15.4375,1.75,-4.125
4,1695742323077,0.024169922,-0.9849243,0.07098389,-4.578125,-0.265625,-2.328125
5,1695742323116,0.024169922,-0.97784424,0.004333496,0.546875,-0.359375,-1.859375
6,1695742323157,0.030029297,-1.0042114,0.0067749023,-8.59375,1.0625,-1.953125
7,1695742323196,0.033203125,-0.9920044,0.070007324,-6.859375,1.765625,-2.140625
8,1695742323236,0.007080078,-0.99664307,0.028015137,4.484375,-0.09375,-0.5
9,1695742323277,0.029052734,-1.008606,0.010192871,-8.59375,-0.34375,-1.109375
10,1695742323316,0.034423828,-0.9758911,0.09197998,-7.84375,0.859375,-1.875
11,1695742323356,0.0043945312,-0.9885864,0.04901123,2.5625,-0.15625,-1.375
12,1695742323397,0.018554688,-0.9963989,0.034362793,-2.96875,0.34375,-0.109375
13,1695742323437,0.03857422,-0.98516846,0.074157715,-1.484375,1.390625,-1.46875
14,1695742323476,0.009521484,-1.0003052,0.06512451,2.765625,0.734375,-0.140625
15,1695742323516,0.015380859,-1.0007935,0.066833496,7.265625,2.0625,1.21875
16,1695742323558,0.0087890625,-0.9939575,0.0048217773,9.703125,-1.734375,1.171875
17,1695742323597,0.0087890625,-0.9817505,0.024353027,7.59375,2.046875,2.625
18,1695742323639,0.0026855469,-0.98150635,-0.0095825195,12.84375,-1.40625,2.265625
19,1695742323659,0.03491211,-0.9968872,-0.023498535,4.359375,1.21875,3.09375
20,1695742323699,0.03857422,-0.9883423,0.0053100586,6.828125,-0.09375,2.375
21,1695742323741,0.059570312,-0.9859009,-0.034240723,7.25,-0.265625,1.890625
22,1695742323780,0.052978516,-0.97735596,-0.041809082,5.015625,-0.96875,1.734375
23,1695742323819,0.048339844,-0.9846802,-0.04107666,2.5625,-0.03125,1.9375
24,1695742323859,0.042236328,-0.97784424,-0.032287598,5.625,0.03125,0.75
25,1695742323902,0.048095703,-0.98760986,-0.07672119,7.203125,-0.609375,1.390625
26,1695742323939,0.051757812,-0.9812622,-0.061828613,1.703125,0.78125,1.109375
27,1695742323980,0.05517578,-0.98101807,-0.0881958,4.21875,-1.171875,0.75
28,1695742324020,0.07519531,-0.97491455,-0.08843994,-0.90625,0.734375,2.296875
29,1695742324060,0.05419922,-0.9795532,-0.082092285,1.953125,-0.25,0.359375
30,1695742324098,0.052001953,-0.96343994,-0.09039307,-0.546875,-0.40625,0.046875
31,1695742324140,0.05859375,-0.9541626,-0.09210205,-4.0,-1.46875,0.109375
32,1695742324181,0.09863281,-0.95562744,-0.08502197,-11.78125,-0.390625,-1.03125
33,1695742324221,0.07763672,-0.9776001,-0.03253174,-18.078125,1.265625,-2.75
34,1695742324263,0.0625,-1.022522,-0.002746582,-9.65625,-1.125,-1.34375
