,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695772634515,0.875,-0.12432861,0.47283936,1.390625,0.78125,0.046875
1,1695772634548,0.87646484,-0.11212158,0.4796753,-1.765625,0.859375,-1.421875
2,1695772634589,0.8881836,-0.09820557,0.4730835,-1.75,0.125,-2.703125
3,1695772634620,0.88378906,-0.120666504,0.45648193,-1.9375,-0.28125,-1.59375
4,1695772634665,0.8913574,-0.10479736,0.46551514,0.296875,1.140625,-0.03125
5,1695772634711,0.87939453,-0.12799072,0.47161865,-0.84375,-0.546875,0.265625
6,1695772634741,0.86279297,-0.10333252,0.49505615,0.6875,0.625,1.53125
7,1695772634785,0.87768555,-0.11431885,0.46185303,-0.03125,0.265625,-0.1875
8,1695772634830,0.87280273,-0.105529785,0.46600342,-1.78125,-0.46875,-1.59375
9,1695772634860,0.89208984,-0.11553955,0.4804077,-1.25,0.59375,-2.640625
10,1695772634905,0.8718262,-0.1326294,0.4784546,-0.859375,-1.625,-1.203125
11,1695772634935,0.8833008,-0.117248535,0.48309326,-2.921875,-1.1875,-2.671875
12,1695772634980,0.8737793,-0.13311768,0.46746826,-2.578125,0.109375,-1.140625
13,1695772635025,0.85546875,-0.10455322,0.47821045,1.28125,1.75,2.140625
14,1695772635056,0.8774414,-0.09429932,0.4953003,4.0625,1.5625,0.59375
15,1695772635100,0.8918457,-0.14630127,0.47650146,-3.15625,-2.65625,-2.765625
16,1695772635145,0.87890625,-0.10601807,0.47991943,-3.03125,-0.25,-1.703125
17,1695772635176,0.88720703,-0.105041504,0.48284912,-1.46875,0.75,-2.453125
18,1695772635224,0.8535156,-0.1182251,0.479187,-1.4375,-0.65625,0.875
19,1695772635253,0.8696289,-0.10845947,0.480896,-1.25,-1.71875,0.640625
20,1695772635297,0.8769531,-0.1338501,0.47747803,-1.828125,0.421875,0.40625
21,1695772635343,0.8713379,-0.14361572,0.49310303,-1.296875,-0.53125,0.421875
22,1695772635373,0.8864746,-0.12579346,0.48260498,-1.9375,-0.265625,-0.328125
23,1695772635418,0.87353516,-0.097473145,0.4796753,-0.6875,0.40625,-0.390625
24,1695772635465,0.87353516,-0.101867676,0.47650146,-0.734375,0.640625,-0.65625
25,1695772635493,0.8781738,-0.11602783,0.48382568,0.15625,-0.25,0.09375
26,1695772635538,0.86621094,-0.117004395,0.49066162,-0.953125,0.578125,0.921875
27,1695772635572,0.8835449,-0.12286377,0.4935913,0.421875,2.046875,-0.921875
28,1695772635616,0.8647461,-0.13458252,0.4694214,-1.890625,-0.078125,-0.46875
29,1695772635655,0.8708496,-0.09307861,0.50042725,2.1875,0.6875,1.34375
30,1695772635686,0.9016113,-0.13043213,0.480896,-0.328125,-0.5,-3.53125
31,1695772635732,0.8630371,-0.15704346,0.44573975,-6.1875,-3.25,-1.234375
32,1695772635779,0.9121094,-0.09918213,0.5248413,7.28125,6.796875,1.125
33,1695772635808,0.89282227,-0.17193604,0.5038452,0.359375,3.375,-1.046875
34,1695772635855,0.8713379,-0.097473145,0.46209717,-0.78125,4.90625,4.78125
