,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695773139487,-0.1730957,-0.93170166,0.20819092,1.015625,-0.5,-2.828125
1,1695773139533,-0.10913086,-1.0134888,0.21478271,3.96875,0.015625,1.5
2,1695773139578,-0.18896484,-0.9649048,0.21258545,-0.390625,-4.984375,5.375
3,1695773139608,-0.22241211,-0.9573364,0.24725342,1.703125,-1.859375,1.28125
4,1695773139652,-0.16894531,-0.99713135,0.22113037,0.140625,-0.109375,-0.84375
5,1695773139682,-0.18139648,-0.96221924,0.20941162,-2.609375,-2.1875,-1.046875
6,1695773139728,-0.19946289,-0.97613525,0.22015381,5.203125,3.359375,1.046875
7,1695773139773,-0.18530273,-0.96954346,0.17327881,9.953125,12.078125,5.265625
8,1695773139803,-0.17871094,-0.9595337,0.18865967,8.078125,10.125,5.109375
9,1695773139849,-0.1743164,-1.1126099,0.15350342,4.203125,15.78125,2.21875
10,1695773139893,-0.13720703,-0.8345337,0.14447021,5.921875,17.875,4.4375
11,1695773139922,-0.122558594,-1.1900024,0.262146,-2.421875,5.1875,-1.359375
12,1695773139970,-0.2097168,-0.9273071,0.10394287,-3.3125,4.359375,4.875
13,1695773139997,-0.17993164,-1.0110474,0.19451904,8.609375,9.96875,0.0
14,1695773140043,-0.16821289,-0.9976196,0.18988037,13.625,18.203125,16.09375
15,1695773140088,-0.07910156,-0.91192627,0.058044434,-4.953125,7.171875,3.109375
16,1695773140118,-0.055664062,-1.0808716,0.21697998,4.28125,10.578125,9.703125
17,1695773140164,-0.14355469,-0.8965454,0.038513184,-2.359375,11.984375,5.328125
18,1695773140209,-0.10473633,-0.98883057,0.27093506,8.21875,25.859375,1.09375
19,1695773140239,-0.030517578,-1.0735474,0.20037842,7.4375,9.3125,5.65625
20,1695773140284,0.016601562,-0.8843384,0.13031006,-8.4375,-2.546875,-5.40625
21,1695773140317,-0.1315918,-1.085022,0.24554443,1.5625,-19.015625,-1.078125
22,1695773140359,-0.18188477,-0.93585205,0.24383545,1.984375,0.59375,5.234375
23,1695773140406,-0.041992188,-0.9500122,0.062194824,-19.515625,0.015625,-17.046875
24,1695773140435,-0.07519531,-1.0759888,0.215271,-5.140625,-8.625,-8.140625
25,1695773140479,-0.140625,-1.1226196,0.27191162,0.859375,-11.4375,-0.0625
26,1695773140524,-0.1159668,-0.8772583,0.10418701,4.828125,12.171875,4.671875
27,1695773140555,-0.12475586,-1.0049438,0.04876709,12.328125,-1.734375,-5.5
28,1695773140600,-0.056884766,-0.9907837,0.49456787,7.109375,23.640625,5.703125
29,1695773140628,-0.1303711,-0.9834595,-0.020568848,-16.0625,-3.796875,-3.484375
30,1695773140674,-0.12890625,-0.8008423,0.22821045,-16.28125,-1.703125,-15.90625
31,1695773140719,-0.16503906,-1.0261841,0.14935303,6.9375,-15.859375,-2.328125
32,1695773140750,-0.2121582,-1.2627563,0.4574585,16.09375,2.734375,11.9375
33,1695773140795,0.021240234,-0.8833618,-0.057434082,-15.890625,7.921875,-21.015625
34,1695773140841,-0.1328125,-0.84576416,0.039978027,-13.671875,0.390625,-12.359375
35,1695773140871,-0.109375,-0.84869385,0.23382568,9.171875,-18.78125,-14.4375
36,1695773140915,-0.24951172,-1.4119263,0.38079834,15.765625,-3.828125,14.125
37,1695773140945,-0.03466797,-0.7546997,0.04876709,1.828125,16.84375,-1.96875
38,1695773140991,-0.123046875,-0.95806885,0.050964355,-22.265625,-8.578125,-14.203125
39,1695773141035,-0.20800781,-0.8609009,0.12249756,17.203125,-15.484375,-4.578125
40,1695773141065,-0.38989258,-1.427063,0.6600952,11.078125,-6.21875,14.53125
41,1695773141110,-0.03564453,-0.6782837,-0.17828369,-9.90625,25.046875,-15.796875
42,1695773141157,-0.114746094,-0.9734497,0.13079834,-20.765625,-17.1875,-20.53125
43,1695773141189,-0.21142578,-1.0078735,0.09857178,9.890625,-19.390625,10.046875
44,1695773141232,-0.5029297,-1.0669556,0.5687866,29.265625,29.59375,33.9375
45,1695773141265,-0.01953125,-0.92071533,-0.14093018,-12.9375,14.875,-20.75
46,1695773141306,-0.22265625,-0.83258057,0.20135498,-16.328125,-11.53125,-9.234375
47,1695773141350,-0.16967773,-1.2153931,0.097351074,-22.390625,-38.484375,0.671875
48,1695773141390,-0.2919922,-0.79888916,0.3842163,12.8125,50.828125,18.5
49,1695773141428,-0.095214844,-0.9871216,-0.07159424,-8.953125,-7.046875,-17.578125
50,1695773141471,-0.17285156,-0.8308716,0.26116943,5.359375,3.75,-2.203125
51,1695773141502,-0.29833984,-1.2666626,0.22259521,-16.75,-33.734375,5.875
52,1695773141547,-0.19628906,-0.8074341,0.20941162,6.859375,39.09375,6.3125
53,1695773141575,-0.080566406,-0.93634033,0.020446777,-9.28125,-6.09375,-22.96875
54,1695773141619,-0.1784668,-1.0120239,0.3060913,-2.84375,8.296875,-0.125
55,1695773141668,-0.27416992,-0.9702759,0.10614014,-5.46875,-23.375,3.4375
56,1695773141698,-0.2602539,-0.94000244,0.20892334,5.34375,22.8125,12.1875
57,1695773141743,-0.052490234,-0.93218994,0.14276123,-6.140625,3.15625,-22.578125
58,1695773141771,-0.20825195,-1.1963501,0.3085327,-7.59375,-5.453125,-0.328125
59,1695773141815,-0.26464844,-0.8052368,0.22869873,-14.6875,1.421875,8.734375
60,1695773141861,-0.38183594,-0.9932251,0.25238037,-28.296875,-29.109375,-7.765625
61,1695773141890,-0.16772461,-0.9776001,0.2946167,-14.359375,-0.25,-9.078125
62,1695773141937,-0.14770508,-0.99468994,0.24749756,-4.671875,-20.734375,-0.4375
63,1695773141982,-0.26098633,-1.0437622,0.22650146,5.109375,-7.84375,14.671875
64,1695773142009,-0.25463867,-0.79693604,0.22650146,1.46875,0.578125,9.953125
65,1695773142055,-0.24780273,-0.89630127,0.19134521,10.265625,3.203125,1.890625
66,1695773142085,-0.12792969,-0.956604,0.23919678,4.328125,5.1875,-0.5
67,1695773142134,-0.1730957,-1.0100708,0.20941162,-0.34375,-0.484375,3.453125
68,1695773142174,-0.20117188,-1.024231,0.22528076,2.90625,5.921875,-1.609375
69,1695773142209,-0.1899414,-1.0095825,0.18011475,6.390625,16.5,1.1875
70,1695773142253,-0.15991211,-0.925354,0.2970581,16.375,31.03125,-3.5625
71,1695773142297,-0.18579102,-1.036438,0.199646,7.3125,9.078125,7.6875
72,1695773142326,-0.14282227,-0.81500244,0.19158936,-2.34375,0.921875,-2.875
73,1695773142372,-0.15600586,-1.0664673,0.32122803,-8.59375,-15.21875,-1.5
74,1695773142401,-0.23828125,-1.1050415,0.17816162,-6.6875,-12.828125,4.578125
75,1695773142447,-0.16918945,-0.9011841,0.20257568,-9.140625,-1.484375,2.078125
76,1695773142490,-0.12963867,-0.9534302,0.21917725,-8.0625,-4.609375,-0.703125
77,1695773142520,-0.16894531,-0.99224854,0.2086792,-9.90625,-5.90625,-0.359375
78,1695773142564,-0.1340332,-0.9378052,0.21209717,13.578125,3.234375,2.234375
79,1695773142613,-0.16699219,-1.0352173,0.28289795,4.625,-1.796875,6.46875
80,1695773142650,-0.068359375,-1.109436,0.24066162,-12.0,-6.078125,-13.09375
81,1695773142685,-0.27856445,-0.8989868,0.20135498,-6.875,-14.59375,9.0
82,1695773142717,-0.20703125,-0.86383057,0.15594482,-12.046875,-9.75,-2.65625
83,1695773142761,-0.22265625,-0.8447876,0.35076904,6.265625,13.9375,2.15625
84,1695773142805,-0.099853516,-1.1619263,0.26654053,15.890625,10.25,2.921875
85,1695773142834,-0.14746094,-0.9927368,0.2609253,3.90625,-2.6875,9.5625
86,1695773142880,-0.19726562,-0.96832275,0.25506592,-28.15625,-9.28125,3.921875
87,1695773142926,-0.3076172,-0.9614868,0.2399292,4.390625,-11.71875,5.65625
88,1695773142954,-0.06982422,-0.9817505,0.30560303,-0.421875,4.59375,5.328125
89,1695773142999,-0.06323242,-0.92437744,0.15716553,-14.484375,-11.515625,-6.265625
90,1695773143029,-0.13305664,-0.97125244,0.17352295,6.3125,-4.71875,-3.625
91,1695773143075,-0.1394043,-0.9607544,0.28070068,2.9375,-3.765625,9.875
