,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
0,1695773812465,-0.09082031,-1.1221313,0.24554443,15.046875,22.6875,-5.3125,0
1,1695773812505,-0.23583984,-0.9343872,0.23822021,4.265625,8.515625,19.359375,1
2,1695773812545,-0.44628906,-0.96954346,0.24212646,10.734375,-16.125,21.609375,2
3,1695773812585,-0.6809082,-0.9258423,0.43743896,-4.890625,-15.71875,-16.8125,3
4,1695773812625,-0.40844727,-0.9734497,0.39276123,-4.328125,12.28125,-29.6875,4
5,1695773812665,-0.15478516,-0.7554321,0.23822021,4.875,16.546875,9.375,5
6,1695773812705,-0.11669922,-0.65875244,0.2892456,19.6875,0.921875,32.21875,6
7,1695773812745,-0.3400879,-0.772522,0.35491943,4.859375,-9.84375,23.71875,7
8,1695773812785,-0.45776367,-0.7608032,0.34490967,1.03125,-13.78125,9.25,8
9,1695773812825,-0.37036133,-0.74468994,0.32806396,0.953125,-5.765625,-1.28125,9
10,1695773812865,-0.35375977,-0.79351807,0.46380615,-1.5625,-4.0625,1.203125,10
11,1695773812905,-0.39086914,-0.9585571,0.32684326,-6.375,-7.1875,14.265625,11
12,1695773812945,-0.43408203,-0.94659424,0.4874878,-5.46875,-10.84375,18.234375,12
13,1695773812985,-0.29418945,-1.1582642,0.572937,-4.515625,-1.578125,14.390625,13
14,1695773813025,-0.45361328,-1.1785278,0.4159546,-8.578125,-23.21875,24.8125,14
15,1695773813065,-0.2512207,-1.1126099,0.18621826,-3.15625,-4.21875,1.75,15
16,1695773813105,-0.043945312,-1.0132446,0.25164795,-0.171875,1.25,-8.15625,16
17,1695773813145,0.096191406,-1.1939087,0.39886475,0.78125,2.96875,-6.453125,17
18,1695773813185,-0.21191406,-1.02594,0.2633667,-4.34375,-6.015625,2.671875,18
19,1695773813225,-0.24023438,-0.91290283,0.3768921,5.875,18.484375,-4.625,19
20,1695773813265,-0.09814453,-0.94415283,0.3776245,-5.96875,5.765625,-11.234375,20
21,1695773813305,-0.15917969,-0.76348877,0.26922607,-8.046875,-10.484375,-7.90625,21
22,1695773813345,-0.1940918,-0.677063,0.30511475,4.390625,6.3125,-7.390625,22
23,1695773813385,-0.22998047,-0.69488525,0.30438232,12.5,14.5625,-7.421875,23
24,1695773813425,-0.19360352,-0.72540283,0.35321045,13.8125,19.328125,-12.109375,24
25,1695773813465,-0.1616211,-0.82891846,0.43988037,1.875,6.59375,-8.234375,25
26,1695773813505,-0.19360352,-0.87213135,0.44354248,-3.1875,1.515625,-6.171875,26
27,1695773813545,-0.28515625,-0.9326782,0.43597412,0.1875,1.71875,-7.421875,27
28,1695773813585,-0.2211914,-0.9944458,0.58465576,-0.390625,-2.234375,-16.0625,28
29,1695773813625,-0.47314453,-1.0303345,0.5067749,-11.25,1.5625,-22.109375,29
30,1695773813665,-0.5900879,-1.2681274,0.28118896,-5.125,-8.625,-24.09375,30
31,1695773813705,-0.44604492,-1.010315,0.17889404,5.875,18.609375,-21.21875,31
32,1695773813745,-0.21459961,-1.1797485,0.090026855,-1.859375,38.46875,-16.765625,32
33,1695773813785,-0.15185547,-1.1213989,0.27947998,14.78125,12.203125,12.828125,33
34,1695773813825,-0.2253418,-0.88067627,0.3163452,24.015625,-0.0625,15.171875,34
35,1695773813865,-0.6086426,-0.8374634,0.27508545,-13.296875,-7.78125,-3.59375,35
36,1695773813905,-0.49145508,-0.7307739,0.2592163,-10.734375,10.109375,-13.625,36
37,1695773813945,-0.21264648,-0.7095337,0.18890381,7.984375,15.8125,7.40625,37
38,1695773813985,-0.12182617,-0.8748169,0.24822998,18.84375,4.03125,19.671875,38
39,1695773814025,-0.4338379,-0.88482666,0.38934326,9.546875,-8.53125,19.984375,39
40,1695773814065,-0.54663086,-0.73687744,0.32635498,0.078125,-1.265625,-0.703125,40
41,1695773814105,-0.4267578,-0.7317505,0.2514038,-12.9375,-1.734375,-2.140625,41
42,1695773814145,-0.32226562,-0.83599854,0.45233154,-14.328125,-7.140625,10.5625,42
43,1695773814185,-0.37939453,-0.9902954,0.34051514,-10.140625,-6.296875,22.078125,43
44,1695773814225,-0.39111328,-0.9307251,0.50213623,-5.140625,-3.6875,16.625,44
45,1695773814265,-0.38085938,-1.1055298,0.45770264,-12.859375,-1.796875,12.953125,45
46,1695773814305,-0.41015625,-1.0952759,0.41522217,-2.15625,-16.015625,13.421875,46
47,1695773814345,-0.22558594,-1.0405884,0.13665771,2.25,0.09375,1.4375,47
48,1695773814385,-0.041259766,-0.96954346,0.2218628,-4.671875,-0.515625,-10.765625,48
49,1695773814425,0.013183594,-1.2295532,0.43865967,5.203125,2.0625,-8.46875,49
50,1695773814465,-0.20629883,-1.0962524,0.38250732,5.203125,0.875,3.671875,50
51,1695773814505,-0.31884766,-0.9595337,0.3534546,3.578125,19.296875,-9.4375,51
52,1695773814545,-0.27905273,-0.86798096,0.35687256,-3.046875,5.265625,-19.515625,52
53,1695773814585,-0.17382812,-0.75006104,0.31121826,3.3125,0.734375,-14.078125,53
54,1695773814625,-0.12402344,-0.71173096,0.27386475,11.171875,9.03125,0.1875,54
55,1695773814665,-0.17285156,-0.72320557,0.31903076,9.765625,7.703125,-1.59375,55
56,1695773814705,-0.2121582,-0.81988525,0.38787842,1.359375,3.078125,-7.265625,56
57,1695773814745,-0.27026367,-0.80963135,0.387146,-2.9375,-4.609375,-7.859375,57
58,1695773814785,-0.24609375,-0.8735962,0.43743896,-2.828125,2.0625,-7.078125,58
59,1695773814825,-0.19482422,-0.96173096,0.44940186,0.234375,4.859375,-3.765625,59
60,1695773814865,-0.12890625,-1.0093384,0.5206909,-3.015625,-10.5,-6.40625,60
61,1695773814905,-0.37280273,-0.87994385,0.4418335,-17.8125,-15.90625,-9.140625,61
62,1695773814945,-0.7116699,-1.0708618,0.47283936,-5.15625,-11.796875,-20.3125,62
63,1695773814985,-0.5649414,-1.1419067,0.26849365,-13.078125,-18.796875,-28.6875,63
64,1695773815025,-0.19311523,-1.069397,0.2772827,14.6875,14.1875,-22.078125,64
65,1695773815065,-0.016113281,-1.0679321,0.21917725,-1.78125,19.65625,9.796875,65
66,1695773815105,-0.18823242,-0.8948364,0.21258545,-4.484375,-16.46875,24.453125,66
67,1695773815145,-0.58935547,-0.975647,0.27142334,-8.390625,-31.546875,10.765625,67
68,1695773815185,-0.62890625,-0.8665161,0.36810303,-14.03125,-11.703125,-19.796875,68
69,1695773815225,-0.21777344,-0.8491821,0.23260498,3.234375,8.734375,4.359375,69
70,1695773815265,-0.15039062,-0.7295532,0.20404053,13.3125,-8.546875,30.25,70
71,1695773815305,-0.3486328,-0.81622314,0.31072998,-1.40625,-26.9375,27.90625,71
72,1695773815345,-0.5209961,-0.74005127,0.338562,-5.390625,-21.5625,10.796875,72
73,1695773815385,-0.37475586,-0.77960205,0.2592163,-6.96875,-16.71875,5.46875,73
74,1695773815425,-0.3100586,-0.788147,0.33685303,-10.1875,-24.875,14.578125,74
75,1695773815465,-0.44384766,-0.87506104,0.38568115,-12.296875,-22.984375,21.046875,75
76,1695773815505,-0.52246094,-0.913147,0.37860107,-9.78125,-25.96875,19.671875,76
77,1695773815545,-0.3918457,-0.85113525,0.4052124,-20.015625,-23.796875,9.484375,77
78,1695773815585,-0.45776367,-1.2608032,0.32537842,-32.21875,-28.34375,14.53125,78
79,1695773815625,-0.2944336,-1.0830688,0.4401245,4.125,-32.953125,10.65625,79
80,1695773815665,0.23071289,-1.2324829,0.49920654,14.53125,7.5,-8.625,80
81,1695773815705,0.17138672,-1.1506958,0.29608154,-18.140625,-11.9375,27.84375,81
82,1695773815745,-0.2783203,-0.80352783,0.3649292,1.4375,-30.328125,15.453125,82
83,1695773815785,-0.23242188,-0.9614868,0.26922607,-9.921875,-24.96875,-22.65625,83
84,1695773815825,-0.13354492,-0.9697876,0.49017334,-16.34375,-36.953125,-19.46875,84
85,1695773815865,0.052246094,-0.9859009,0.43475342,4.734375,-8.234375,6.546875,85
86,1695773815905,-0.045166016,-0.7288208,0.2074585,-6.125,-28.515625,16.984375,86
87,1695773815945,-0.18945312,-0.64849854,0.3612671,2.71875,-34.453125,1.859375,87
88,1695773815985,-0.23022461,-0.864563,0.4755249,-16.875,-40.84375,-10.71875,88
89,1695773816025,-0.19628906,-0.8670044,0.4574585,-21.921875,-33.765625,-6.65625,89
90,1695773816065,-0.13720703,-0.82403564,0.45941162,-10.484375,-36.78125,4.765625,121
91,1695773816105,-0.14672852,-0.83599854,0.43988037,-8.890625,-43.09375,2.96875,122
92,1695773816145,-0.30639648,-0.73223877,0.43914795,-12.75,-26.171875,-7.21875,123
93,1695773816185,-0.23876953,-0.75665283,0.45062256,-3.28125,-12.453125,-18.140625,124
94,1695773816225,-0.13476562,-0.8521118,0.5014038,-9.140625,-19.59375,-14.8125,125
95,1695773816265,-0.18432617,-0.9507446,0.63275146,-13.296875,-22.8125,-5.71875,126
96,1695773816305,-0.30249023,-1.1511841,0.559021,-21.484375,-11.171875,-11.109375,127
97,1695773816345,-0.47045898,-1.3411255,0.39300537,-13.796875,-30.421875,-6.921875,128
98,1695773816385,-0.2355957,-1.0542603,0.2765503,4.5,-2.234375,-17.0625,129
99,1695773816425,-0.23754883,-0.9175415,0.18792725,-8.296875,10.46875,4.90625,130
100,1695773816465,-0.2763672,-0.8687134,0.17913818,4.75,-7.984375,15.5,131
101,1695773816505,-0.4013672,-0.97857666,0.37493896,8.46875,-5.796875,5.640625,132
102,1695773816545,-0.42285156,-1.0278931,0.3805542,10.734375,12.328125,-3.71875,133
103,1695773816585,-0.20727539,-0.86602783,0.3114624,10.609375,7.953125,-2.171875,134
104,1695773816625,-0.18310547,-0.8076782,0.25701904,3.8125,-3.109375,10.4375,135
105,1695773816665,-0.30517578,-0.76348877,0.30267334,9.15625,-10.015625,18.765625,136
106,1695773816705,-0.35302734,-0.80596924,0.37738037,2.53125,-4.296875,11.125,137
107,1695773816745,-0.27270508,-0.7959595,0.24212646,0.875,0.765625,2.046875,138
108,1695773816785,-0.2512207,-0.8948364,0.3866577,-3.5,-14.15625,-0.59375,139
109,1695773816825,-0.30786133,-0.9536743,0.402771,-7.921875,-17.265625,11.53125,140
110,1695773816865,-0.4206543,-0.8596802,0.3222046,-8.65625,-13.84375,16.734375,141
111,1695773816905,-0.4362793,-0.9470825,0.43695068,-15.5,-13.390625,4.78125,142
112,1695773816945,-0.29760742,-1.1387329,0.5150757,-25.0625,-13.5625,6.875,143
113,1695773816985,-0.3395996,-1.1721802,0.46429443,-6.40625,-16.90625,14.671875,144
114,1695773817025,-0.19042969,-1.1084595,0.105407715,-8.75,-11.921875,-0.09375,145
115,1695773817065,-0.018066406,-0.92633057,0.3241577,3.546875,2.21875,-2.890625,146
116,1695773817105,0.16308594,-1.1633911,0.34661865,1.671875,2.34375,-6.703125,147
117,1695773817145,-0.2512207,-1.0593872,0.2489624,-1.65625,-21.5625,5.828125,148
118,1695773817185,-0.37158203,-0.85943604,0.4064331,13.9375,23.484375,-6.15625,149
119,1695773817225,-0.13378906,-0.8904419,0.27703857,-6.359375,8.265625,-19.0,150
120,1695773817265,-0.1027832,-0.81329346,0.35247803,-4.5,-4.0625,-9.171875,151
121,1695773817305,-0.16699219,-0.70196533,0.3348999,4.671875,-2.03125,-1.453125,152
122,1695773817345,-0.2680664,-0.71051025,0.31854248,4.453125,-0.6875,-6.484375,153
123,1695773817385,-0.26831055,-0.8213501,0.4442749,3.4375,8.5,-15.390625,154
124,1695773817425,-0.22070312,-0.9116821,0.5651245,-0.75,-1.296875,-8.859375,155
125,1695773817465,-0.1784668,-0.8670044,0.39300537,-7.125,6.1875,-2.84375,156
126,1695773817505,-0.20458984,-0.8496704,0.3168335,-2.78125,-5.015625,-3.015625,157
127,1695773817545,-0.17089844,-1.0593872,0.65618896,2.921875,1.765625,-12.703125,158
128,1695773817585,-0.47485352,-1.1101685,0.43841553,-15.625,-7.671875,-7.828125,159
129,1695773817625,-0.51342773,-1.342102,0.29388428,-8.359375,-20.703125,-8.4375,160
130,1695773817665,-0.30078125,-1.128479,0.29315186,8.03125,13.359375,-15.03125,161
131,1695773817705,-0.14550781,-0.89556885,0.16033936,8.578125,34.640625,8.546875,162
132,1695773817745,-0.19458008,-0.87457275,0.09222412,0.703125,-0.140625,16.8125,163
133,1695773817785,-0.4831543,-0.99835205,0.26922607,6.546875,-10.328125,8.21875,164
134,1695773817825,-0.6086426,-0.975647,0.3751831,5.734375,6.234375,-15.421875,165
135,1695773817865,-0.29858398,-0.8196411,0.24676514,-0.484375,25.359375,-12.84375,166
