,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695773186096,-0.46142578,0.07171631,0.9935913,-1.59375,2.328125,-0.796875
1,1695773186167,-0.4814453,0.09246826,0.99334717,4.78125,8.8125,-2.953125
2,1695773186169,-0.39526367,0.06439209,0.9867554,-0.515625,-2.640625,-1.171875
3,1695773186212,-0.47021484,0.09197998,1.0324097,-1.03125,-0.03125,1.5625
4,1695773186243,-0.45361328,0.04144287,0.99090576,-1.71875,12.515625,-3.0
5,1695773186288,-0.36865234,0.039001465,1.1305542,-4.03125,18.578125,-2.28125
6,1695773186332,-0.4260254,0.06707764,1.0287476,-8.9375,-4.921875,-1.546875
7,1695773186362,-0.43359375,0.09320068,0.9874878,-5.953125,-6.34375,2.46875
8,1695773186407,-0.4645996,0.11102295,0.9660034,-5.546875,-7.0625,2.125
9,1695773186453,-0.46533203,0.11810303,0.9435425,-2.15625,-1.625,-1.171875
10,1695773186482,-0.42529297,0.11810303,0.9581909,12.34375,6.640625,0.5
11,1695773186528,-0.4020996,0.06414795,0.9960327,21.484375,3.53125,4.59375
12,1695773186557,-0.46435547,0.0289917,1.0189819,5.515625,-12.0625,4.046875
13,1695773186603,-0.45654297,0.008728027,0.9557495,-5.71875,-17.0,1.515625
14,1695773186647,-0.5324707,0.07611084,0.8768921,-14.640625,-24.0,1.234375
15,1695773186678,-0.4423828,0.040222168,1.0270386,9.46875,22.390625,-1.234375
16,1695773186723,-0.46069336,0.09539795,1.0460815,6.828125,0.734375,7.9375
17,1695773186770,-0.47827148,0.12030029,1.0114136,2.078125,15.296875,-0.515625
18,1695773186800,-0.3359375,-0.01763916,0.86834717,-9.015625,-8.28125,-7.546875
19,1695773186847,-0.54541016,0.09295654,1.0363159,-4.78125,-15.90625,-10.09375
20,1695773186873,-0.3942871,-0.06793213,1.0673218,1.75,14.453125,-7.578125
21,1695773186929,-0.40722656,0.047302246,1.0133667,8.796875,6.15625,12.96875
22,1695773186966,-0.47802734,0.15057373,1.0101929,4.28125,1.640625,8.390625
23,1695773186998,-0.5048828,0.08074951,0.8590698,-12.421875,-16.609375,-10.421875
24,1695773187040,-0.6760254,0.16082764,1.0617065,-7.640625,-16.734375,-7.421875
25,1695773187085,-0.3227539,-0.0569458,1.0133667,1.484375,25.71875,-10.109375
26,1695773187124,-0.40673828,0.0021362305,1.0194702,11.1875,13.703125,14.6875
27,1695773187160,-0.5214844,0.112976074,1.0043335,9.0,8.34375,9.578125
28,1695773187191,-0.56518555,0.008728027,0.8253784,-9.046875,-34.671875,-6.890625
29,1695773187241,-0.5090332,0.012145996,1.0651245,-3.625,24.078125,-13.125
30,1695773187280,-0.35668945,0.00091552734,1.0502319,2.15625,8.859375,1.328125
31,1695773187309,-0.4050293,0.08807373,1.0570679,5.859375,3.421875,8.671875
32,1695773187353,-0.43286133,0.09197998,0.8305054,-7.765625,-30.28125,2.03125
33,1695773187387,-0.5656738,0.10687256,0.97821045,-6.6875,14.53125,-7.46875
34,1695773187431,-0.41430664,0.05633545,1.0316772,6.1875,16.84375,-5.765625
35,1695773187479,-0.3618164,0.017028809,1.1442261,5.875,13.71875,4.546875
36,1695773187504,-0.43286133,-0.018859863,0.9784546,-4.484375,-21.359375,7.953125
37,1695773187558,-0.5292969,0.054138184,0.89959717,-4.359375,-15.5625,1.671875
38,1695773187595,-0.53881836,0.05218506,0.9916382,-0.890625,7.453125,-7.015625
39,1695773187631,-0.3840332,0.058288574,1.0082397,4.484375,15.890625,-1.65625
40,1695773187674,-0.40429688,0.06976318,1.0211792,-1.734375,-9.75,5.203125
41,1695773187699,-0.50341797,0.08782959,0.8822632,-4.859375,-21.578125,1.515625
42,1695773187744,-0.6088867,0.08319092,0.98480225,2.5625,4.125,-4.234375
43,1695773187790,-0.31469727,-0.019348145,1.0292358,2.796875,27.734375,-6.171875
44,1695773187818,-0.41259766,0.047790527,1.0665894,3.515625,11.75,7.34375
45,1695773187862,-0.42407227,0.05218506,1.0690308,-9.90625,-5.125,-0.359375
46,1695773187908,-0.47143555,0.02166748,0.8825073,-1.140625,-22.578125,-1.875
47,1695773187938,-0.49145508,0.09564209,1.0140991,-7.234375,-1.0,-1.828125
48,1695773187983,-0.4423828,0.093933105,0.99432373,-3.359375,11.078125,-4.9375
49,1695773188013,-0.39892578,0.047546387,1.0214233,3.421875,14.625,0.765625
50,1695773188058,-0.4091797,0.077819824,1.0975952,1.046875,9.46875,4.09375
51,1695773188106,-0.45214844,0.03753662,1.0263062,3.921875,5.765625,-0.28125
52,1695773188135,-0.4189453,0.012634277,1.0045776,-5.65625,-4.65625,-2.5625
53,1695773188179,-0.44091797,0.04925537,0.9852905,-4.71875,-5.03125,0.53125
54,1695773188224,-0.44702148,0.06951904,0.96502686,-2.703125,1.796875,0.46875
55,1695773188258,-0.4255371,0.08465576,0.98895264,3.609375,1.359375,1.15625
56,1695773188301,-0.3947754,0.10760498,0.9852905,1.84375,-2.046875,-0.953125
57,1695773188333,-0.41503906,0.09466553,0.9918823,8.59375,-5.359375,0.1875
58,1695773188375,-0.46020508,0.027038574,1.0250854,5.5,-16.1875,3.09375
59,1695773188421,-0.45263672,-0.027648926,0.87542725,-25.28125,-32.109375,-1.4375
60,1695773188454,-0.68725586,0.10101318,1.0560913,-11.59375,-8.828125,-5.3125
61,1695773188498,-0.2770996,-0.016906738,1.1657104,8.3125,27.5625,-14.90625
62,1695773188540,-0.45239258,0.20013428,0.97821045,18.453125,1.296875,25.484375
63,1695773188570,-0.5007324,0.11663818,0.9413452,-7.203125,8.3125,0.859375
64,1695773188616,-0.5708008,0.082214355,0.9057007,-11.640625,-16.25,-9.828125
65,1695773188647,-0.5690918,0.029724121,0.9447632,-5.796875,-17.4375,-14.1875
66,1695773188689,-0.22363281,-0.1026001,1.1124878,3.546875,25.75,-14.40625
67,1695773188738,-0.37890625,0.043640137,1.0084839,13.21875,4.484375,23.171875
68,1695773188764,-0.6003418,0.2374878,1.0062866,10.015625,6.9375,19.375
69,1695773188808,-0.67626953,0.124938965,0.8773804,-14.5625,-19.953125,-10.859375
70,1695773188855,-0.5620117,-0.049865723,0.82147217,-19.171875,-30.578125,-18.65625
71,1695773188886,-0.31982422,-0.0115356445,1.1200562,9.359375,33.984375,-16.5
72,1695773188930,-0.28930664,-0.07696533,1.1525269,13.96875,22.640625,17.03125
73,1695773188973,-0.42211914,0.18719482,1.0519409,14.828125,13.515625,27.734375
74,1695773189002,-0.6398926,0.19329834,0.7670288,-4.8125,-41.0,4.1875
75,1695773189047,-0.61743164,-0.04034424,0.78656006,-22.28125,-42.09375,-29.265625
76,1695773189078,-0.41503906,0.007019043,1.1315308,10.1875,41.890625,-24.59375
77,1695773189122,-0.25634766,-0.15753174,1.1818237,14.265625,23.171875,10.703125
78,1695773189167,-0.39404297,0.13421631,0.9491577,11.5625,17.6875,31.75
79,1695773189197,-0.5085449,0.20037842,0.72161865,-0.640625,-48.921875,6.484375
