,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1696168112079,0.2133789,-0.88067627,-0.19903564,10.265625,14.03125,2.109375
1,1696168112117,0.2919922,-1.0332642,-0.1921997,7.734375,0.953125,-2.75
2,1696168112158,0.31469727,-1.0999146,-0.085754395,-0.296875,-2.046875,-4.84375
3,1696168112198,0.16674805,-0.991272,-0.0134887695,-12.78125,1.34375,-5.5
4,1696168112238,0.072021484,-0.99786377,-0.03643799,-0.609375,4.875,-4.546875
5,1696168112278,0.064941406,-0.9553833,-0.008850098,3.5,1.8125,-1.171875
6,1696168112317,0.11621094,-0.8513794,-0.006652832,1.1875,7.71875,-2.390625
7,1696168112358,0.15820312,-0.70806885,0.066589355,-4.375,7.59375,-8.9375
8,1696168112399,0.07519531,-0.7420044,0.026306152,-3.203125,-4.015625,-8.296875
9,1696168112438,0.027832031,-0.7136841,0.048034668,-1.0,-0.9375,-6.234375
10,1696168112478,0.03857422,-0.8262329,0.0446167,-2.578125,-4.25,-6.09375
11,1696168112518,0.017578125,-0.8748169,0.04168701,-1.1875,-6.5625,-1.921875
12,1696168112558,0.026611328,-0.93951416,0.14031982,-2.328125,-5.453125,-3.125
13,1696168112600,0.064941406,-1.0564575,0.13690186,-2.953125,-6.25,-3.5625
14,1696168112640,0.049072266,-1.0725708,0.093688965,-9.890625,-6.890625,-5.9375
15,1696168112679,-0.04345703,-1.164856,0.1461792,-2.875,-8.4375,-2.6875
16,1696168112719,-0.043701172,-1.0540161,0.02923584,6.53125,0.046875,6.609375
17,1696168112760,0.25805664,-1.2044067,-0.028625488,11.609375,-9.609375,5.625
18,1696168112799,0.41503906,-1.3272095,-0.07940674,6.484375,-9.734375,12.828125
19,1696168112839,0.3371582,-0.989563,-0.1026001,-6.75,-5.8125,11.984375
20,1696168112881,0.29248047,-0.86309814,-0.031799316,-7.140625,-0.578125,2.125
21,1696168112922,0.41577148,-1.0056763,-0.050598145,-7.46875,-10.953125,4.78125
22,1696168112961,0.47070312,-1.0396118,0.022644043,-0.046875,-6.375,10.46875
23,1696168113001,0.19873047,-1.034729,0.009216309,-14.46875,-4.75,0.359375
24,1696168113042,0.2290039,-0.92510986,0.057556152,-14.90625,-1.96875,2.96875
25,1696168113080,0.2722168,-0.9727173,0.09661865,9.203125,0.5625,9.625
26,1696168113119,0.3388672,-1.0227661,0.14788818,-12.4375,-0.234375,5.59375
27,1696168113160,0.16601562,-0.8110962,0.11175537,-7.625,5.421875,1.078125
28,1696168113201,0.20874023,-0.8147583,0.066101074,1.703125,-9.265625,9.40625
29,1696168113241,0.2163086,-0.7293091,0.1473999,-14.5625,0.09375,6.34375
30,1696168113261,0.1796875,-0.6712036,0.22454834,-15.453125,1.1875,-0.40625
31,1696168113302,0.16137695,-0.60357666,0.23895264,4.78125,-2.203125,0.046875
32,1696168113342,0.12011719,-0.8255005,0.20111084,-0.421875,-0.375,-0.25
33,1696168113382,0.15625,-0.9053345,0.2567749,5.03125,8.703125,-3.25
34,1696168113425,0.29956055,-1.0264282,0.22479248,7.640625,-1.546875,1.34375
35,1696168113460,0.27416992,-1.069397,0.28118896,-10.125,7.5625,-10.015625
36,1696168113502,0.21899414,-1.1392212,0.28411865,7.21875,7.140625,-8.890625
37,1696168113539,0.1640625,-1.0264282,0.15301514,-0.078125,3.203125,3.359375
38,1696168113579,0.19140625,-0.8735962,0.16375732,-2.734375,6.734375,-1.25
39,1696168113620,0.25463867,-1.0366821,0.19110107,9.421875,8.46875,-0.453125
40,1696168113665,0.6257324,-1.5674438,0.023132324,16.234375,-23.453125,14.0
41,1696168113699,0.41674805,-1.2642212,0.1281128,-9.1875,10.875,-15.046875
42,1696168113741,0.0546875,-0.6790161,-0.082336426,-7.234375,29.453125,-8.3125
43,1696168113787,0.072265625,-0.7822876,-0.2600708,15.375,11.65625,0.78125
44,1696168113821,0.33618164,-1.1062622,-0.15679932,8.859375,-15.75,-13.984375
45,1696168113861,0.30273438,-1.1541138,0.18572998,-10.25,7.015625,-15.21875
46,1696168113902,0.08203125,-0.95977783,0.13543701,-14.34375,5.46875,-8.21875
47,1696168113941,-0.06542969,-0.8821411,-0.10699463,1.96875,2.484375,-8.078125
48,1696168113982,0.053466797,-0.8220825,0.06414795,4.265625,12.046875,-11.125
49,1696168114028,0.072265625,-0.85723877,0.15692139,1.546875,21.65625,-8.171875
50,1696168114058,0.091308594,-0.83599854,0.07220459,-4.8125,8.40625,-7.703125
51,1696168114102,0.084228516,-0.7612915,-0.053527832,-0.859375,6.703125,-5.796875
52,1696168114145,0.07397461,-0.7647095,0.049987793,-1.421875,2.046875,-3.71875
53,1696168114181,0.010009766,-0.8189087,0.070739746,2.234375,-1.796875,0.984375
54,1696168114221,-0.0063476562,-0.95758057,0.08782959,-1.390625,-7.09375,1.9375
55,1696168114264,-0.026855469,-1.1140747,0.12664795,9.46875,0.640625,3.546875
56,1696168114301,0.18701172,-1.0679321,0.19500732,-6.703125,-12.046875,5.21875
57,1696168114348,0.1340332,-1.0154419,0.15179443,-7.90625,-4.703125,1.8125
58,1696168114385,-0.1328125,-1.2468872,0.030700684,6.9375,-6.609375,7.15625
59,1696168114421,0.036132812,-1.1455688,0.08294678,9.703125,-1.8125,13.578125
60,1696168114460,0.34765625,-1.3650513,0.097351074,-1.59375,-5.265625,2.890625
61,1696168114483,0.32983398,-1.0628052,-0.04083252,2.25,6.6875,11.5625
62,1696168114520,0.2709961,-0.94073486,-0.066711426,-0.046875,-9.546875,10.4375
63,1696168114561,0.32421875,-0.8765259,0.07659912,0.109375,-5.96875,7.671875
64,1696168114606,0.42529297,-0.90411377,0.101745605,-6.0,-9.640625,4.65625
65,1696168114639,0.34960938,-0.9006958,-0.006164551,-1.734375,-12.5,5.03125
66,1696168114680,0.28051758,-0.94195557,0.05267334,-6.1875,-12.921875,1.09375
67,1696168114721,0.20678711,-0.98883057,0.16693115,-6.625,-1.3125,-3.28125
68,1696168114759,0.18701172,-0.9053345,0.13739014,-0.046875,1.515625,1.65625
69,1696168114803,0.32788086,-0.9277954,0.0848999,4.140625,-11.046875,8.203125
70,1696168114840,0.32958984,-0.89385986,0.13543701,-1.109375,-5.609375,4.171875
71,1696168114880,0.23339844,-0.8508911,0.17156982,-0.234375,6.125,4.65625
72,1696168114920,0.18530273,-0.8123169,0.12176514,3.84375,-0.203125,7.453125
73,1696168114960,0.106933594,-0.7761841,0.16888428,-3.828125,6.421875,2.546875
74,1696168114999,0.20141602,-0.7788696,0.14569092,-1.8125,-2.390625,4.1875
75,1696168115041,0.26831055,-0.77423096,0.2230835,3.109375,7.359375,-0.5
76,1696168115081,0.23706055,-0.8274536,0.19744873,-1.15625,7.03125,-5.078125
77,1696168115120,0.23095703,-0.93292236,0.24090576,-10.625,0.4375,-10.921875
78,1696168115161,0.13793945,-0.9727173,0.16766357,1.71875,8.15625,-8.921875
79,1696168115201,0.33691406,-1.0767212,0.07293701,19.53125,-7.734375,2.78125
80,1696168115240,0.4099121,-1.2866821,0.15252686,13.625,2.125,-5.1875
81,1696168115282,0.095458984,-1.2578735,0.1317749,2.734375,5.359375,-8.5
82,1696168115323,0.18164062,-1.0730591,-0.054260254,11.578125,6.484375,-5.53125
83,1696168115360,0.43701172,-1.1743774,-0.0134887695,8.203125,2.53125,-0.375
84,1696168115401,0.30444336,-1.0618286,-0.032043457,-7.828125,11.25,-3.90625
85,1696168115440,0.15112305,-0.77130127,-0.26275635,-7.734375,13.21875,-5.234375
86,1696168115481,0.2680664,-0.87872314,-0.2456665,3.421875,1.28125,-9.8125
87,1696168115523,0.32592773,-1.0950317,0.04144287,3.78125,1.265625,-10.671875
88,1696168115560,0.15698242,-1.0298462,0.038757324,-11.421875,9.328125,-10.265625
89,1696168115600,-0.013916016,-0.8960571,-0.11480713,-3.015625,12.734375,-12.28125
90,1696168115640,-0.008056641,-0.9390259,-0.043762207,5.328125,8.125,-11.71875
91,1696168115680,0.1821289,-0.92510986,0.073913574,5.796875,2.234375,-4.78125
92,1696168115700,0.16357422,-0.79351807,0.029724121,-2.1875,9.15625,-3.34375
93,1696168115739,0.13061523,-0.7737427,-0.04840088,-2.0,8.953125,-0.84375
94,1696168115778,0.07006836,-0.72491455,-0.003479004,-1.953125,-4.6875,-6.75
95,1696168115821,-0.034423828,-0.788147,0.011413574,5.6875,-7.421875,-1.078125
96,1696168115860,-0.02319336,-0.9121704,0.026306152,7.609375,-5.625,2.53125
97,1696168115902,0.008544922,-0.9500122,0.0006713867,8.171875,-10.34375,4.671875
98,1696168115941,-0.0026855469,-1.0596313,0.08392334,3.875,-3.0625,2.984375
99,1696168115982,0.0075683594,-1.1594849,0.11077881,-2.09375,-6.03125,2.171875
100,1696168116019,0.19238281,-0.99176025,-0.044006348,1.140625,-3.890625,5.796875
101,1696168116060,0.18530273,-1.0288696,-0.03253174,-15.1875,-10.71875,6.640625
102,1696168116101,0.09399414,-1.3833618,0.10784912,8.71875,-12.375,8.4375
103,1696168116142,0.0036621094,-1.1550903,0.0018920898,6.25,0.140625,11.921875
104,1696168116181,0.15673828,-0.9819946,-0.13311768,4.171875,11.34375,11.4375
105,1696168116222,0.33325195,-1.0244751,-0.19317627,2.8125,-1.84375,13.875
106,1696168116261,0.39379883,-0.9234009,0.028015137,-0.25,-4.796875,12.359375
107,1696168116303,0.30151367,-0.87335205,0.0014038086,-2.140625,-5.328125,7.953125
108,1696168116341,0.23706055,-0.91485596,-0.1843872,-2.59375,-1.109375,8.09375
109,1696168116382,0.36376953,-0.8858032,-0.13165283,0.1875,-12.484375,6.78125
110,1696168116423,0.35546875,-1.0195923,0.023864746,0.046875,-8.8125,2.4375
111,1696168116461,0.31054688,-0.9907837,-0.007873535,-17.0,-12.03125,1.109375
112,1696168116504,0.31079102,-0.9204712,-0.034729004,-4.71875,-11.734375,3.15625
113,1696168116544,0.23706055,-0.9631958,0.11541748,-3.359375,-6.640625,1.625
114,1696168116581,0.32006836,-0.9841919,0.13812256,-4.765625,-14.203125,4.265625
115,1696168116622,0.29760742,-0.90753174,0.06585693,-11.046875,-12.96875,2.359375
116,1696168116664,0.20678711,-0.82891846,0.06414795,-4.125,-7.421875,3.890625
117,1696168116701,0.18139648,-0.77838135,0.13104248,-4.46875,-2.328125,1.109375
118,1696168116741,0.22045898,-0.7695923,0.1618042,-5.84375,1.015625,1.6875
119,1696168116780,0.2697754,-0.8088989,0.1408081,-1.109375,-4.8125,-0.578125
120,1696168116821,0.25048828,-0.77056885,0.17669678,-3.09375,3.9375,-4.515625
