,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1695772364456,-1.0275879,-0.09527588,-0.17877197,11.15625,0.40625,-1.375
1,1695772364502,-0.9645996,-0.11236572,-0.06573486,4.0625,21.859375,-0.140625
2,1695772364531,-1.0593262,-0.0960083,-0.0056762695,-2.375,9.484375,-1.359375
3,1695772364576,-1.0495605,-0.093322754,-0.11212158,-0.765625,0.296875,0.5625
4,1695772364623,-0.9338379,-0.101867676,-0.02130127,-2.234375,3.453125,-0.59375
5,1695772364652,-1.0510254,-0.09088135,-0.054748535,-4.625,-5.125,-1.609375
6,1695772364696,-1.0703125,-0.09991455,-0.094055176,-3.015625,-9.765625,1.609375
7,1695772364740,-1.0163574,-0.11383057,-0.11260986,-2.4375,-8.0625,0.421875
8,1695772364771,-0.9980469,-0.093566895,-0.101379395,-1.359375,3.078125,-1.953125
9,1695772364816,-1.0493164,-0.09283447,-0.101623535,-0.96875,5.984375,-2.140625
10,1695772364846,-1.0219727,-0.101379395,-0.06109619,-0.1875,1.046875,0.46875
11,1695772364893,-1.052002,-0.0725708,-0.1104126,7.78125,-0.03125,-0.296875
12,1695772364937,-0.9902344,-0.14752197,-0.1729126,7.359375,21.671875,-1.046875
13,1695772364966,-0.9760742,-0.12506104,0.03778076,9.546875,26.890625,-2.0625
14,1695772365010,-1.1560059,0.008483887,0.02923584,6.203125,-2.625,-0.0625
15,1695772365056,-0.9169922,-0.13433838,0.008239746,1.5625,1.390625,2.203125
16,1695772365087,-1.0258789,-0.10430908,0.039978027,-4.171875,-4.046875,-1.15625
17,1695772365132,-1.0817871,-0.09649658,-0.03643799,-12.296875,-15.84375,-3.5
18,1695772365161,-1.0473633,-0.070373535,-0.07745361,-14.21875,-14.0,-1.328125
19,1695772365208,-1.027832,-0.113098145,-0.085754395,-10.546875,-7.984375,-0.078125
20,1695772365251,-1.0092773,-0.09698486,-0.10211182,-5.0,-6.28125,-1.765625
21,1695772365281,-1.0664062,-0.07525635,-0.13922119,0.1875,6.484375,-2.453125
