timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1632923825834,-0.26953125,-0.21881104,-0.031311035,28.734375,1.921875,10.359375,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923825849,0.114990234,-0.33184814,0.28729248,-22.0,-3.390625,3.265625,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923825878,-1.7861328,-2.0,0.9874878,-29.4375,-106.8125,-141.07812,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923825953,-0.41455078,-1.2949829,-0.6343384,-88.796875,2.046875,22.640625,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923825971,0.2097168,-1.5283813,0.41253662,80.953125,45.171875,-18.421875,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923825999,-0.4958496,-1.7061157,-0.14361572,-15.59375,49.140625,-38.015625,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826073,-0.59521484,-1.1255493,0.13934326,32.75,22.796875,-35.78125,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826091,0.47753906,-0.4817505,-0.21099854,7.703125,59.09375,9.046875,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826118,0.18725586,-0.20147705,0.3678589,23.828125,33.34375,-13.109375,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826194,-0.4831543,0.039978027,0.3678589,3.09375,65.09375,-3.140625,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826208,-0.36523438,-0.13092041,-0.20953369,16.03125,-5.296875,16.578125,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826238,-0.41992188,-0.19610596,0.8500366,2.640625,-55.1875,23.328125,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826268,-0.53149414,-2.0,-0.15826416,19.109375,34.921875,31.78125,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826345,-0.9638672,-2.0,-0.23565674,-248.375,-15.484375,22.390625,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826359,0.73828125,-1.5100708,0.5114136,112.203125,-98.546875,44.328125,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826390,-0.07763672,-1.9627075,-0.31817627,11.609375,-26.0625,15.375,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
1632923826464,0.21435547,-0.7715454,0.25115967,18.828125,-4.0,1.6875,Respeck,Running,11,s1817455,,Respeck_s1817455_Running_29-09-2021_14-57-36
