timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1632922960454,0.66064453,-0.03277588,-0.6724243,-0.546875,0.109375,-0.46875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960503,0.66015625,-0.027404785,-0.6687622,-0.40625,0.328125,-0.203125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960516,0.6582031,-0.027160645,-0.66363525,0.140625,0.5,-0.03125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960561,0.66015625,-0.03302002,-0.675354,-0.5,0.15625,-0.21875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960606,0.6599121,-0.022033691,-0.6668091,0.578125,0.03125,0.078125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960635,0.6594238,-0.028869629,-0.66900635,0.890625,0.546875,0.453125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960680,0.65722656,-0.02960205,-0.6807251,-0.8125,0.609375,-0.25,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960711,0.65649414,-0.02935791,-0.6651001,0.703125,0.15625,0.015625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960756,0.6621094,-0.02154541,-0.6709595,0.40625,0.28125,-0.125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960800,0.6628418,-0.020812988,-0.67144775,0.078125,0.484375,-0.296875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960830,0.6608887,-0.019836426,-0.66729736,0.328125,0.21875,0.015625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960875,0.654541,-0.026184082,-0.6663208,-0.234375,0.203125,0.140625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960922,0.66259766,-0.024230957,-0.67071533,-0.609375,0.828125,0.109375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960949,0.6623535,-0.020812988,-0.6687622,0.21875,0.125,-0.046875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922960996,0.66137695,-0.021057129,-0.6760864,-0.359375,0.140625,-0.125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961040,0.65844727,-0.015686035,-0.66534424,-0.109375,0.28125,0.03125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961071,0.66137695,-0.02178955,-0.6621704,0.21875,0.265625,-0.015625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961115,0.66552734,-0.02545166,-0.66363525,-0.109375,0.453125,-0.28125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961144,0.6557617,-0.012756348,-0.6602173,-0.09375,-0.078125,-0.171875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961190,0.6608887,-0.020812988,-0.6724243,0.671875,0.921875,0.21875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961234,0.6633301,-0.023010254,-0.66241455,-0.09375,0.59375,-0.09375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961264,0.6616211,-0.020812988,-0.66656494,0.359375,0.203125,-0.265625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961310,0.6640625,-0.016174316,-0.6680298,0.34375,0.609375,-0.625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961354,0.66381836,-0.011291504,-0.6643677,0.390625,0.421875,-0.34375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961386,0.6599121,-0.015930176,-0.67022705,0.0,0.296875,-0.015625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961430,0.6582031,-0.016662598,-0.6663208,-0.375,0.5625,-0.109375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961477,0.66015625,-0.01739502,-0.67437744,-0.625,0.578125,-0.15625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961505,0.6657715,-0.014465332,-0.66070557,0.015625,0.046875,-0.328125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961549,0.66381836,-0.006652832,-0.6680298,-0.25,0.1875,-0.1875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961582,0.65893555,-0.011779785,-0.6633911,0.015625,0.203125,-0.40625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961627,0.6542969,-0.01373291,-0.6682739,0.359375,0.6875,-0.078125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961671,0.65844727,-0.012756348,-0.65460205,0.578125,0.578125,-0.015625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961703,0.6652832,-0.008850098,-0.66119385,-0.53125,-0.0625,-0.3125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961745,0.6647949,-0.018127441,-0.6675415,1.375,1.09375,0.296875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961790,0.6599121,-0.01373291,-0.6675415,-0.03125,0.640625,-0.3125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961819,0.6645508,-0.005432129,-0.66534424,0.25,0.25,-0.46875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961867,0.6611328,-0.0032348633,-0.66412354,0.03125,0.640625,-0.453125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961911,0.6616211,-0.0071411133,-0.6668091,-0.125,0.359375,-0.703125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961941,0.65893555,-0.010070801,-0.66241455,-0.140625,0.40625,-0.609375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922961985,0.6516113,-0.014221191,-0.6687622,-0.484375,0.640625,-0.640625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962031,0.66625977,-0.016174316,-0.67315674,-0.40625,0.609375,-0.890625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962060,0.6623535,-0.008117676,-0.66778564,-0.328125,0.3125,-0.96875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962105,0.6657715,-0.011047363,-0.6682739,-0.109375,0.625,-0.828125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962133,0.6647949,-0.008117676,-0.6658325,-0.28125,0.578125,-0.921875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962180,0.6652832,-0.015197754,-0.6638794,0.046875,0.765625,-0.84375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962227,0.6611328,-0.0115356445,-0.6626587,0.0625,0.515625,-0.796875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962254,0.66259766,-0.007385254,-0.67681885,-0.75,0.359375,-1.046875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962314,0.66308594,-0.013977051,-0.6511841,1.078125,1.109375,-0.5,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962344,0.66381836,-0.015197754,-0.6638794,-0.4375,0.765625,-0.765625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962374,0.6640625,-0.008605957,-0.66363525,0.6875,0.546875,-0.828125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962420,0.6665039,-0.010314941,-0.66290283,-0.109375,1.109375,-1.265625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962452,0.654541,-0.0134887695,-0.66973877,-0.0625,0.6875,-1.234375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962494,0.66137695,-0.012756348,-0.67022705,-0.28125,0.625,-1.078125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962540,0.6557617,-0.016418457,-0.67266846,-0.828125,0.734375,-0.953125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962569,0.66308594,-0.016906738,-0.67633057,-0.703125,0.75,-1.046875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962613,0.6669922,-0.019836426,-0.66534424,-0.09375,0.390625,-1.234375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962659,0.6672363,-0.012512207,-0.6602173,-0.125,0.484375,-1.03125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962690,0.6652832,-0.012512207,-0.65997314,-0.171875,0.75,-1.15625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962736,0.66308594,-0.022766113,-0.66534424,-0.640625,0.859375,-1.171875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962781,0.6582031,-0.017150879,-0.6643677,-0.265625,0.84375,-0.875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962815,0.66186523,-0.021057129,-0.6694946,-0.515625,0.6875,-1.03125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962861,0.6574707,-0.00592041,-0.66900635,0.296875,1.234375,-0.875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962900,0.65966797,-0.019592285,-0.6633911,-0.484375,0.5625,-1.140625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922962930,0.6669922,-0.023742676,-0.6760864,0.203125,0.75,-0.671875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963008,0.66259766,-0.021057129,-0.6675415,0.015625,0.953125,-0.765625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963011,0.6635742,-0.016418457,-0.66729736,0.125,0.609375,-1.25,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963050,0.65966797,-0.018127441,-0.6729126,-0.296875,0.953125,-1.375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963095,0.65844727,-0.023742676,-0.6721802,-0.5625,0.921875,-1.296875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963125,0.66137695,-0.020568848,-0.66534424,-0.46875,0.734375,-0.78125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963198,0.6557617,-0.020812988,-0.6643677,-0.4375,0.734375,-0.703125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963215,0.66015625,-0.02130127,-0.6694946,-0.421875,0.953125,-0.921875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963245,0.65893555,-0.022521973,-0.67071533,-0.328125,0.609375,-1.265625,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963323,0.6616211,-0.028381348,-0.6668091,-0.375,0.484375,-1.203125,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963335,0.65625,-0.022766113,-0.6687622,-0.359375,0.671875,-1.046875,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
1632922963364,0.6530762,-0.031066895,-0.66607666,-0.328125,0.75,-0.9375,Respeck,Lying down on back,2,s1817455,,Respeck_s1817455_Lying down on back_29-09-2021_14-43-10
