timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1632923295420,-0.6875,0.7206421,0.63323975,-10.640625,0.09375,1.703125,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295467,-0.6933594,0.652771,0.6173706,-14.203125,7.15625,2.984375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295511,-0.74780273,0.6532593,0.6268921,-14.0,6.296875,5.421875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295540,-0.7458496,0.6935425,0.58026123,-10.65625,3.09375,5.65625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295586,-0.7219238,0.6691284,0.57147217,-11.328125,4.09375,3.421875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295633,-0.8105469,0.72283936,0.5829468,-5.59375,2.609375,4.59375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295661,-0.779541,0.6976929,0.55389404,4.265625,-1.265625,4.515625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295704,-0.68066406,0.6791382,0.5285034,6.765625,-3.0625,-0.109375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295753,-0.7163086,0.6779175,0.5211792,7.421875,-4.90625,-1.0625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295780,-0.77075195,0.69940186,0.6005249,9.875,-4.1875,1.65625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295825,-0.7734375,0.7157593,0.5775757,14.359375,-6.09375,4.421875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295854,-0.74780273,0.6305542,0.6144409,19.828125,-5.8125,7.96875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295900,-0.77368164,0.5951538,0.6298218,23.125,-10.796875,13.875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295944,-0.8156738,0.5609741,0.67303467,25.71875,-15.734375,22.53125,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923295974,-0.7976074,0.5321655,0.64593506,20.515625,-13.09375,25.78125,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296020,-0.8178711,0.45599365,0.6911011,25.859375,-2.796875,25.84375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296068,-0.88549805,0.41229248,0.6593628,35.890625,4.296875,25.09375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296095,-0.8730469,0.31610107,0.732605,44.21875,6.4375,28.671875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296140,-0.93969727,0.29119873,0.73065186,63.265625,8.28125,31.90625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296175,-0.79467773,0.14764404,0.63690186,64.859375,14.765625,37.703125,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296230,-0.7121582,0.066345215,0.6276245,63.515625,16.640625,53.90625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296259,-0.6525879,-0.09552002,0.6000366,60.4375,24.25,61.859375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296289,-0.6437988,-0.22808838,0.6508179,58.625,32.140625,70.171875,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296336,-0.63256836,-0.3460083,0.7111206,58.015625,34.5625,72.703125,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296380,-0.5979004,-0.47076416,0.70843506,58.265625,35.71875,59.640625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296411,-0.56469727,-0.50665283,0.7055054,57.09375,35.046875,49.234375,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
1632923296454,-0.4819336,-0.598938,0.6203003,61.578125,34.921875,45.0625,Respeck,Movement,9,s1817455,,Respeck_s1817455_Movement_29-09-2021_14-48-46
